,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
753,777,Ashley Johnson,Connor Cox,BTXK71717619669732,17,0.3947425017,0.0,2007-10-11T00:00:00,25,771227.83,1250000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,-0.837095153666375,1250000.0,2020-03-04T17:14:39,2017-12-31T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66549580.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,10000000.0,False,False,0.999998784,8498131.0,
794,818,Keith Jones,Steven Kennedy-Jones,BRJP37453437154592,11,0.4240991321,0.0,2011-08-10T00:00:00,31,559679.98,350000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.704535657259457,300000.0,2020-03-04T17:15:19,2019-12-31T03:00:00,286103378.0,249608297.0,351771624.0,-57879850.0,24633119.0,243889091.0,36182702.0,584549566.0,308221898.0,12.0,276327668.0,2008.0,De 11 a 16 anos,1500000.0,False,False,0.9947858507,0.0,
845,870,Nicole Fry,Lewis Harris,PVQV57475295829119,52,0.0,,2006-05-01T13:18:05,0,0.0,400000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.813238325400862,350000.0,2020-03-05T17:57:45,2019-09-30T03:00:00,8866529.0,555946.0,8981556.0,8423710.0,0.0,3973673.0,700510.0,5594375.0,2227446.0,9.0,3366929.0,2003.0,Acima de 17 anos,88000.0,False,True,0.0,739395.0,
855,881,Brett Hughes,Joe Robson,CXLU95910927193779,54,0.5519362721,0.0,2018-06-18T00:00:00,44,802200.0,210000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,-2e-16,110000.0,2020-03-05T17:58:58,2019-12-31T03:00:00,4132245.0,3212892.0,4314977.0,664210.0,468705.0,1508370.0,829693.0,1537128.0,785028.0,12.0,752100.0,2014.0,De 6 a 10 anos,150000.0,False,True,0.7199811112,38000.0,
887,913,Dr. Ricky Kennedy,Peter Vincent,LQYY38621899098109,0,0.0,,2015-06-09T11:31:45,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,50000.0,2020-03-06T12:04:59,,,,,,,,,6825098.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,4000000.0,False,False,0.0,1539614.0,
889,915,Mr. Alexander Gregory,Lynda Lewis-Akhtar,JZJP07196050491367,17,0.490601749,0.0,2014-02-13T00:00:00,0,0.0,30000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.866025403784439,30000.0,2020-03-06T19:57:14,,,,,,,,,1288504.0,0.0,12.0,0.0,1983.0,Acima de 17 anos,50000.0,False,True,0.9479710347,113400.0,
893,919,Russell Smith,Suzanne Gordon,CAXM42659592528743,29,0.6508275983,0.0,2017-10-10T00:00:00,33,28480.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.854930241005908,50000.0,2020-03-06T17:16:47,,,,,,,,,12049801.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,200000.0,False,True,0.7928195017,636961.0,
894,920,Annette Kennedy,Dr. Jay Howell,UATY24535914217487,3,0.3883456915,0.0,2016-09-20T00:00:00,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,42000.0,2020-03-06T11:59:37,,,,,,,,,2561426.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,104000.0,False,True,1.0,77000.0,
895,921,Katherine Smith,Mark Brown,NLUZ74674781172542,0,0.0,,2017-04-28T17:21:44,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,50000.0,2020-03-06T17:42:17,,,,,,,,,20946787.0,0.0,12.0,0.0,1951.0,Acima de 17 anos,550000.0,False,False,0.0,2530828.0,
897,923,Miss Kayleigh Morris,Oliver Atkinson,BQIH43713531030119,0,0.4566185632,0.0,2017-08-30T00:00:00,26,1240.25,40000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,15000.0,2020-03-06T19:23:22,,,,,,,,,626727.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,10000.0,False,True,1.0,13440.0,
899,925,Gavin White,Dr. Lynne Taylor,DNXK39821229844746,206,0.0,,2007-01-23T16:19:35,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,-0.0117051953166883,20000.0,2020-03-09T12:29:20,,,,,,,,,3110893.0,0.0,12.0,0.0,1999.0,Acima de 17 anos,200000.0,False,True,0.0,55814.0,
900,926,Mr. Ronald Morton,Paige Bennett-Robinson,YSBL23149306746286,22,0.0,,2016-07-06T17:20:12,0,0.0,35000.0,AprovadoComite,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,0.845610720580999,35000.0,2020-03-06T19:21:52,,,,,,,,,4956458.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,60000.0,False,True,0.0,33000.0,
901,927,Gavin Porter-Hewitt,Adrian Ross-Leach,NOHR51342528573360,216,0.3492279463,3.03599482,2007-07-02T00:00:00,240,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.990796626751615,20000.0,2020-03-09T12:33:06,,,,,,,,,83144457.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,4600000.0,True,False,1.0,1797438.0,
903,929,Claire Wilkins,Jayne Bentley,CUYJ10575494379897,15,0.0,,2016-02-25T17:19:33,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,15000.0,2020-03-09T12:34:56,,,,,,,,,753075.0,0.0,12.0,0.0,1998.0,Acima de 17 anos,16000.0,False,True,0.0,18480.0,
904,930,Louise Waters,Matthew Gordon,KRWV71711055006422,12,0.6203146502,0.0,2015-04-30T00:00:00,0,0.0,10000.0,AprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,10000.0,2020-03-09T12:36:11,,,,,,,,,445760.0,0.0,6.0,0.0,2014.0,De 6 a 10 anos,95400.0,False,True,1.0,7040.0,
907,933,Ashley Hill,Miss Beth Bennett,JIHZ96425869814336,3,0.4749630818,0.0,2008-03-13T00:00:00,4,3500.0,80000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,80000.0,2020-03-06T11:53:42,2019-12-31T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52092615.0,28938925.0,12.0,23153690.0,1998.0,Acima de 17 anos,220000.0,False,False,1.0,285000.0,
909,935,Norman Cook,Diana Summers,GGMW76682160822356,7,0.0,,2016-12-30T17:08:01,0,0.0,35000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.107490774917223,35000.0,2020-03-06T20:04:21,,,,,,,,,2058665.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,100000.0,False,True,0.0,193765.0,
910,936,Adam Davies,Carly Ahmed,IPJM88170832110468,27,0.0,,2017-01-17T10:02:48,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.191926825304373,20000.0,2020-03-09T12:38:16,,,,,,,,,0.0,0.0,1.0,0.0,2012.0,De 6 a 10 anos,200000.0,False,True,0.0,33000.0,
912,938,Anne Farrell,Duncan Charlton,SHWK76513287332193,17,0.5559133889,0.0,2018-07-02T00:00:00,68,17933.33,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.866025403784439,20000.0,2020-03-09T12:39:26,,,,,,,,,2438102.0,0.0,6.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,True,1.0,8800.0,
913,939,Dr. Sarah Barnett,Eleanor Thornton,TTNX95785681065760,30,0.0,,2016-10-18T17:20:43,0,0.0,100000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,45000.0,2020-03-06T11:51:22,2019-07-31T03:00:00,7431234.0,2328559.0,7734412.0,559286.0,0.0,653854.0,6616105.0,4664367.0,0.0,7.0,0.0,2010.0,De 6 a 10 anos,200000.0,True,False,0.0,0.0,
914,940,Mr. Reece Davies,Antony Walsh,IHXJ81732847047007,53,0.2648957305,0.0,2009-04-08T00:00:00,8,33420.0,100000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,-0.866025403784439,100000.0,2020-03-06T11:52:14,2019-12-31T03:00:00,22187992.0,2959093.0,24618228.0,22561000.0,0.0,11583309.0,7778000.0,9139060.0,3039309.0,12.0,6099751.0,2000.0,Acima de 17 anos,450000.0,False,False,0.25,1701032.0,
915,941,Bryan Banks-Brown,Mr. Callum Richards,LVPC56014978676751,30,0.3994591348,0.0,2014-06-13T00:00:00,37,299767.2,400000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,-0.996603730038325,300000.0,2020-03-06T11:50:19,2019-12-31T03:00:00,1717885.0,1802891.0,2535706.0,502476.0,429574.0,1405932.0,279909.0,11019499.0,3429930.0,3.0,7589569.0,2011.0,De 6 a 10 anos,1500000.0,False,True,0.926123726,649935.0,
916,942,Naomi Griffiths,Dr. Steven Dobson,QIXD98860215907578,21,0.3718273562,0.0,2016-08-22T00:00:00,66,44163.5,35000.0,AprovadoComite,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,-0.868009298901679,25000.0,2020-03-06T20:03:45,,,,,,,,,10806751.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,200000.0,False,True,0.4606563502,110920.0,
917,943,Mr. Frederick Hammond,Nicola Smith,JLPM78564522302611,4,0.0,,2013-10-24T17:16:28,0,0.0,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.563019637421334,30000.0,2020-03-09T12:41:54,,,,,,,,,6271193.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,15000000.0,False,False,0.0,4588601.0,
919,945,Dr. Dominic Burton,Caroline Walters,RRIN06557133451675,4,0.0,,2014-08-19T17:14:10,0,0.0,45000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,2020-03-06T20:00:48,,,,,,,,,10513032.0,0.0,11.0,0.0,2006.0,De 11 a 16 anos,88000.0,False,True,0.0,5400.0,
921,947,Jayne Gill-Bevan,Dr. Nicholas Holland,YFWR40767427243305,77,0.4865063632,0.0,2006-06-01T00:00:00,0,6750.0,60000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,60000.0,2020-03-06T11:54:26,,,,,,,,,10470709.0,0.0,12.0,0.0,1988.0,Acima de 17 anos,1200000.0,False,False,1.0,979000.0,
922,948,Dr. Brett Weston,Marian Richards,NINT55337660214231,20,0.4844514792,0.0,2016-09-13T00:00:00,30,75342.02,49950.0,AprovadoComite,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.40207002311753,49950.0,2020-03-06T19:59:45,,,,,,,,,27114894.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,1500000.0,False,True,0.9945021689,5200.0,
923,949,Mr. Paul Thomas,Damien Richards-Davies,CTCY53872988532131,4,0.4799188531,0.0,2008-04-02T00:00:00,50,42056.41,55000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,55000.0,2020-03-06T11:58:34,2019-12-30T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6574180.0,0.0,12.0,0.0,1991.0,Acima de 17 anos,100000.0,False,True,1.0,114000.0,
925,951,Dr. Craig Ward,Elliott Morris,DRRD47656732254599,7,0.5596954651,0.0,2012-10-04T00:00:00,0,0.0,25000.0,AprovadoComite,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,25000.0,2020-03-09T12:43:42,,,,,,,,,6188089.0,0.0,8.0,0.0,1999.0,Acima de 17 anos,100000.0,False,True,1.0,233634.0,
926,952,Mrs. Jayne Thornton,June Rogers,YQJA15247112605817,5,0.429426684,0.0,2017-10-18T00:00:00,47,39072.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,50000.0,2020-03-06T19:58:26,,,,,,,,,10160594.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,70000.0,False,True,0.973266404,159100.0,
928,954,Dr. Glenn Mason,Mr. Julian Baker,ELQC98329357604536,3,0.4609162101,0.0,2019-09-25T00:00:00,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,10000.0,2020-03-09T12:47:22,,,,,,,,,3789911.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,50000.0,False,True,1.0,0.0,
930,956,Henry Davis,Danielle Jones,OLIJ74363766832280,4,0.0,,2016-05-06T17:19:53,0,0.0,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,30000.0,2020-03-09T12:49:01,2019-12-31T00:00:00,2944729.0,419708.0,2950120.0,2530412.0,0.0,2260535.0,317840.0,7011386.0,2946639.0,12.0,4064747.0,2015.0,De 0 a 5 anos,100000.0,False,False,0.0,362682.0,
932,958,Gordon Wilson,Mary Clark,XIDT37069748564653,0,0.2634910155,0.0,2017-09-08T00:00:00,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,50000.0,2020-03-06T20:01:24,,,,,,,,,6598533.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,500000.0,False,True,1.0,66800.0,
933,960,Dr. Victor Begum,Ms. Rachael Jackson,ZOFR66358237758565,0,0.3751764771,0.0,2011-07-25T00:00:00,0,0.0,100000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,100000.0,2020-03-09T13:19:36,2018-12-31T02:00:00,12944602.0,1845444.0,13039046.0,11193602.0,0.0,8785147.0,3135019.0,18564160.0,7587995.0,12.0,10976165.0,2007.0,De 11 a 16 anos,20000.0,False,True,1.0,7040.0,
935,963,Claire Duncan,Shaun Fuller,EDNU54768140145746,56,0.0,,2015-01-02T16:30:56,0,0.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.376990758865583,10000.0,2020-03-06T20:02:10,,,,,,,,,2751856.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,70000.0,False,True,0.0,30400.0,
936,964,Mary Davis,Jay Hurst,XPVZ80447104399027,3,0.5261150209,0.0,2019-04-26T00:00:00,23,20471.75,15000.0,AprovadoComite,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,17000.0,2020-03-09T14:40:20,,,,,,,,,528099.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,False,False,1.0,18000.0,
937,965,Jamie Gregory-Rees,Joel Evans,SXQL48789557445419,16,0.6387542857,0.0,2018-07-25T00:00:00,23,7000.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,0.866025403784439,20000.0,2020-03-09T12:55:52,,,,,,,,,1652710.0,0.0,12.0,0.0,1987.0,Acima de 17 anos,300000.0,True,False,1.0,136000.0,
938,966,Mitchell Phillips-Nelson,Andrew Noble,PJSK30199375301200,21,0.4109533787,0.0,2008-06-09T00:00:00,54,15272.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,50000.0,2020-03-06T19:57:51,,,,,,,,,4923038.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,50000.0,False,True,0.9962616846,16200.0,
939,967,Bradley Hobbs,Amelia Baker,EFYZ76914267397054,0,0.3417766787,0.0,2018-05-23T00:00:00,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,10000.0,2020-03-09T12:56:51,2019-12-31T00:00:00,221076.0,92785.0,321418.0,103579.0,0.0,0.0,85250.0,724781.0,366502.0,12.0,358279.0,2018.0,De 0 a 5 anos,100000.0,False,True,1.0,29245.0,
940,968,Rosie Hill,Kate Fowler,QCGM36311577613678,8,0.4012338143,0.0,2015-02-23T00:00:00,8,3908.79,70000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,1.3e-15,70000.0,2020-03-09T14:51:52,2019-12-31T03:00:00,1249639.0,142520.0,1339855.0,1189403.0,0.0,2242.0,185122.0,3697519.0,1578191.0,12.0,2119328.0,1991.0,Acima de 17 anos,42000.0,False,True,1.0,8640.0,
941,969,Alexandra Smith-White,Matthew Jones,EGZJ67693939947945,21,0.0,,2018-08-15T16:55:09,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.265870556921671,18000.0,2020-03-09T12:58:10,,,,,,,,,2295271.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,100000.0,False,True,0.0,2200.0,
942,970,Darren Carter,Dr. Annette Pugh,QWLQ59879545469164,0,0.4187599956,0.0,2019-07-05T00:00:00,0,0.0,25000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,25000.0,2020-03-09T12:59:18,,,,,,,,,3605699.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,50000.0,False,True,1.0,7040.0,
943,971,Joanne Anderson,Miss Sophie Ferguson,BIRQ04196029262098,9,0.4888538769,0.0,2017-09-26T00:00:00,0,0.0,15000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,-0.86602540378444,10000.0,2020-03-09T13:00:32,,,,,,,,,4437526.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,30000.0,True,True,0.9833313387,0.0,
944,972,Martin Stevenson,Dylan Fox,RHIK25779763492499,19,0.5686864914,0.0,2018-12-20T00:00:00,54,820167.46,300000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9622641509433962,0.0377358490566037,0.866025403784439,300000.0,2020-03-09T13:20:51,2018-12-31T02:00:00,335518617.0,298912244.0,442789173.0,143876928.0,0.0,133068644.0,132947249.0,1414468218.0,376278418.0,12.0,1038189800.0,1994.0,Acima de 17 anos,10000000.0,False,False,1.0,0.0,
945,973,Russell Smith,Ms. Amelia Bibi,RQAO03022310793069,14,0.0,,2017-09-26T17:25:05,0,0.0,40000.0,AprovadoComite,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.866025403784439,40000.0,2020-03-06T19:56:33,,,,,,,,,3701077.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,88000.0,False,True,0.0,12150.0,
947,975,Dr. Bruce Franklin,Shaun Walters-Hall,OADY40356610466016,0,0.0216777718,0.0,2017-09-14T00:00:00,8,10000.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,20000.0,2020-03-09T13:05:06,,,,,,,,,3323123.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,36000.0,
948,976,Yvonne Parkin,Tina Jones,FSEX59648020524907,0,0.3960438441,0.0,2019-06-19T00:00:00,0,0.0,10000.0,AprovadoComite,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,10000.0,2020-03-09T19:44:35,,,,,,,,,581391.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,10000.0,False,True,1.0,4160.0,
949,977,Teresa Smith,Toby Chambers,ADUP83414500874428,18,0.471510625,0.0,2018-07-06T00:00:00,29,35833.49,100000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.866025403784439,60000.0,2020-03-09T13:07:42,2019-06-30T03:00:00,3147040.0,1313504.0,3340580.0,1452507.0,1109564.0,2379793.0,440105.0,7672551.0,0.0,6.0,0.0,2014.0,De 6 a 10 anos,103900.0,False,True,1.0,41600.0,
950,978,Bryan Banks-Brown,Mr. Callum Richards,LVPC56014978676751,30,0.3994591348,0.0,2014-06-13T00:00:00,37,299767.2,400000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,-0.996603730038325,400000.0,2020-03-06T18:57:49,2019-12-31T03:00:00,1717885.0,1802891.0,2535706.0,502476.0,429574.0,1405932.0,279909.0,11019499.0,3429930.0,3.0,7589569.0,2011.0,De 6 a 10 anos,1500000.0,False,True,0.926123726,649935.0,
951,979,Mrs. Joyce Barker,Mr. Shaun Gough,GWNN57298476866847,16,0.4530231611,0.0,2009-01-13T00:00:00,13,23446.08,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,-0.995596413444138,45000.0,2020-03-06T19:16:57,,,,,,,,,1012022.0,0.0,12.0,0.0,1985.0,Acima de 17 anos,30000.0,False,True,0.9179747758,8800.0,
952,980,Dr. Stewart Griffiths,Mrs. Sharon Scott,BIRV61867047834185,16,0.3467496867,0.0,2013-01-28T00:00:00,167,6649.14,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,20000.0,2020-03-06T20:02:59,,,,,,,,,719949.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,15000.0,False,True,1.0,36013.0,
954,982,John Mason,Natalie Law-Allen,OQOK79209296914616,18,0.0,,2017-11-28T17:03:44,0,0.0,50000.0,AprovadoComite,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,-0.63795180211553,40000.0,2020-03-06T19:55:52,,,,,,,,,10631840.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,95400.0,False,True,0.0,8500.0,
955,983,Mr. Mathew Nash,Mrs. Hilary Arnold,SFHH02234493696839,8,0.5260215928,0.0,2011-01-28T00:00:00,2,2899.03,100000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,0.866025403784439,100000.0,2020-03-09T14:43:35,2019-12-31T03:00:00,64950228.0,27678648.0,80376254.0,51199570.0,1815000.0,0.0,12003586.0,180275234.0,45997350.0,12.0,134277884.0,1992.0,Acima de 17 anos,700000.0,False,False,1.0,18429748.0,
963,991,Beverley Booth,Nathan Jones,QHJZ11180679491415,11,0.0,,2018-06-20T17:26:26,0,0.0,40000.0,AprovadoComite,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,10000.0,2020-03-10T17:41:36,,,,,,,,,532095.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,80000.0,False,True,0.0,9250.0,
964,992,Suzanne Smith,Marian Day,AVAO63044598911311,14,0.5650457739,0.0,2019-12-17T00:00:00,42,118195.87,70000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,70000.0,2020-03-09T19:34:56,2019-09-30T03:00:00,40467999.0,40087840.0,56397614.0,15640371.0,18390472.0,13586477.0,24726416.0,89581093.0,24227492.0,9.0,65353601.0,2004.0,De 11 a 16 anos,3000000.0,False,True,1.0,7728528.0,
966,994,Margaret Jones,Paul Fuller-Patel,HRQR75558519638875,9,0.3790929939,0.0,2009-12-11T00:00:00,0,0.0,120000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,-0.866025403784429,120000.0,2020-03-09T14:41:45,2019-12-31T03:00:00,2475880.0,414100.0,2516739.0,2102638.0,0.0,881955.0,811059.0,8582943.0,3808420.0,12.0,4774523.0,2003.0,Acima de 17 anos,150000.0,False,False,1.0,774069.0,
974,1002,Kerry Humphries,Ms. Jodie Ward,YLVP72972521992420,0,0.0,,2019-07-29T18:13:06,0,0.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,20000.0,2020-03-09T19:35:58,2018-12-31T00:00:00,661620.0,649650.0,729805.0,664839.0,37224.0,212879.0,38516.0,1384839.0,892162.0,12.0,1384839.0,2011.0,De 6 a 10 anos,25000.0,False,True,0.0,2700.0,
978,1006,John Harris,Danielle Baker,TOLX82941985553979,8,0.23149085,0.0,2017-10-31T00:00:00,224,60869.95,110000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.573142995783798,110000.0,2020-03-09T19:37:01,2018-12-31T02:00:00,2929763.0,57503.0,3027306.0,2759009.0,92188.0,0.0,909492.0,7824993.0,4117398.0,12.0,3707595.0,2014.0,De 6 a 10 anos,100000.0,False,True,1.0,220373.0,
984,1012,Ms. Diana Rose,Christian Hawkins-Bentley,IMCM05865046111486,5,0.4141159308,0.0,2017-09-04T00:00:00,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,10000.0,2020-03-10T17:42:34,,,,,,,,,1737481.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,100000.0,False,True,0.9996596424,8640.0,
990,1018,Miss Elizabeth Simpson,John Connolly-Davey,CMYX66406780479939,111,0.306717889,0.0,2010-05-10T00:00:00,0,0.0,100000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,-0.20927026561724,80000.0,2020-03-09T19:41:13,2019-07-31T03:00:00,985554.0,663229.0,1045576.0,253018.0,0.0,248676.0,220042.0,311341.0,0.0,1.0,0.0,1994.0,Acima de 17 anos,100000.0,False,True,0.4233630894,21500.0,
992,1020,Brett Hughes,Joe Robson,CXLU95910927193779,54,0.5519362721,0.0,2018-06-18T00:00:00,44,802200.0,160000.0,AprovadoComite,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,110000.0,2020-03-10T17:44:35,2019-12-31T03:00:00,4132245.0,3212892.0,4314977.0,664210.0,468705.0,1508370.0,829693.0,1537128.0,785028.0,12.0,752100.0,2014.0,De 6 a 10 anos,150000.0,False,True,0.7199811112,38000.0,
996,1024,Dr. Jake Robinson,Mr. Kevin Lee,VDJL78696599252677,0,0.3400470868,0.0,2015-01-12T00:00:00,43,32264.11,90000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,75000.0,2020-03-10T17:45:39,2018-12-31T02:00:00,261718.0,95221.0,261718.0,166497.0,0.0,0.0,133468.0,3831076.0,1630280.0,12.0,2200796.0,2014.0,De 6 a 10 anos,50000.0,False,True,1.0,35200.0,
1008,1036,Robert Holden,Steven Jennings,BABS70915793664936,6,0.0,,2011-10-14T10:53:51,0,0.0,300000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,200000.0,2020-03-10T17:46:25,2019-08-31T03:00:00,20165896.0,2721023.0,21853144.0,9973573.0,138400.0,2416043.0,7315765.0,12749608.0,12729386.0,8.0,20022.0,1998.0,Acima de 17 anos,2474545.0,False,False,0.0,178000.0,
