,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
407,425,Carolyn Taylor,Katy Carter-Benson,UDSU64936459507935,0,0.2817467795,0.0,2020-02-19T00:00:00,0,0.0,50000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,,,2019-12-31T00:00:00,1281008.0,1162583.0,1372485.0,18377.0,0.0,296487.0,749917.0,5345726.0,1341423.0,12.0,4004303.0,2017.0,De 0 a 5 anos,10000.0,False,True,1.0,7040.0,
410,428,Benjamin Foster,Miss Tracy Cole,FAGQ40490232158290,8,0.5270247688,0.0,2019-12-03T00:00:00,0,0.0,40000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,0.0,,,2019-12-31T00:00:00,219832.0,6466.0,219832.0,213366.0,0.0,12853.0,0.0,13366.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,200000.0,False,False,1.0,4320.0,
414,432,James Lee-Hunt,Jamie Riley,AYPJ05613965600680,0,0.0,,2018-09-24T17:26:58,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,30000.0,,,,,,,,,,10723354.0,0.0,12.0,0.0,1995.0,Acima de 17 anos,150000.0,False,True,0.0,4400.0,2020-02-18T17:45:03
416,434,Bryan Jones,Bethany Ball,BFVP13849213385427,4,0.4794692175,0.0,2006-06-21T00:00:00,18,54535.26,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,,,,,,,,,,1075743.0,0.0,7.0,0.0,2003.0,Acima de 17 anos,10000.0,False,True,1.0,2003.0,2020-02-18T17:46:57
426,444,Mrs. Caroline Wilson,Danielle Jones-Wilkins,PHHU98477786513545,3,0.4534606424,0.0,2013-03-22T00:00:00,37,6877.68,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,8505765.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,10000.0,False,True,1.0,30400.0,2020-02-18T18:51:19
427,445,Ian Jordan,Dr. Bruce Ellis,YSOL50029380040704,5,0.3948846371,0.0,2020-01-22T00:00:00,0,0.0,67000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,67000.0,,2019-12-31T03:00:00,426170.0,90248.0,1108281.0,200000.0,0.0,0.0,0.0,7851964.0,1901711.0,12.0,2852566.0,2006.0,De 11 a 16 anos,200000.0,False,True,1.0,4400.0,2020-02-18T18:56:52
429,447,Charlotte Heath-Reynolds,Sarah Atkinson-Smith,RQOR37271630764497,3,0.4608311863,0.0,2015-07-15T00:00:00,0,0.0,25000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,25000.0,,,,,,,,,,7373824.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,20000.0,False,False,1.0,42900.0,2020-02-18T18:59:34
431,449,Olivia Griffiths,Dr. Philip Simpson,KWHX68244278283706,5,0.5733937185,0.0,2014-04-30T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,22135538.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,False,False,0.9960477419,1550700.0,2020-02-19T12:10:44
437,455,Tracy Rhodes,Leslie Bell-Russell,EECH05428577639207,17,0.0,,2006-10-27T17:09:19,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,15000.0,,,,,,,,,,12227713.0,0.0,12.0,0.0,1986.0,Acima de 17 anos,50000.0,False,False,0.0,159600.0,2020-02-19T12:29:52
440,458,Harry Brooks,Lindsey Robinson,ZKXG66965585149294,4,0.410118929,0.0,2019-10-31T00:00:00,118,529820.0,235000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.866025403784438,,,2019-12-31T03:00:00,11833814.0,7302151.0,12108532.0,4655598.0,0.0,6154334.0,5005128.0,10857648.0,3011694.0,12.0,7845954.0,2009.0,De 11 a 16 anos,10000.0,False,False,1.0,172000.0,
441,459,Harry Brooks,Lindsey Robinson,ZKXG66965585149294,4,0.410118929,0.0,2019-10-31T00:00:00,118,529820.0,450000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.866025403784438,235000.0,2020-02-19T17:14:09,2019-12-31T03:00:00,11833814.0,7302151.0,12108532.0,4655598.0,5443.0,7675720.0,5005128.0,10857648.0,3011694.0,12.0,7845954.0,2009.0,De 11 a 16 anos,10000.0,False,False,1.0,172000.0,
444,462,Arthur Singh-Hopkins,Mathew Jones,MYUU82386146576827,0,0.0,,2020-02-17T17:29:42,0,0.0,20000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,,,2018-12-31T00:00:00,8320950.0,4807039.0,11244780.0,6437741.0,0.0,7308360.0,846974.0,24039928.0,13670784.0,12.0,10369144.0,2013.0,De 6 a 10 anos,1000000.0,True,True,0.0,550763.0,
445,463,Tina Vaughan,Natalie Jones,LWAR94529613197310,3,0.0,,2016-07-22T17:20:18,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,10000.0,,,,,,,,,,12261597.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,150000.0,False,True,0.0,152000.0,2020-02-19T15:56:13
455,473,Frank Schofield,Douglas Williams,ROYL58916615423739,3,0.5872821178,0.0,2017-09-08T00:00:00,0,0.0,5000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,5000.0,,,,,,,,,,18142883.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,81000.0,False,False,1.0,300000.0,2020-02-19T18:06:00
456,474,Danielle Middleton,Ms. Sophie Perry,NELW58002256713089,4,0.382102052,0.0,2016-11-04T00:00:00,19,36736.13,130000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.866025403784439,130000.0,,2019-12-31T03:00:00,63220976.0,60171387.0,64437727.0,1376433.0,0.0,20544058.0,30510478.0,200771296.0,25666292.0,12.0,164033672.0,1984.0,Acima de 17 anos,350000.0,False,False,1.0,19345624.0,2020-02-19T18:05:15
457,475,Dr. Geoffrey Chapman,Mr. Timothy Clayton,YTBR66149718289186,15,0.5603958908,0.0,2017-01-04T00:00:00,120,321812.57,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6981132075471698,0.3018867924528301,0.397331248708173,120000.0,,2018-12-31T02:00:00,163775443.0,129436455.0,268359890.0,78265775.0,60657659.0,173558.0,93981204.0,456348920.0,179559044.0,12.0,276789876.0,1991.0,Acima de 17 anos,500000.0,False,False,0.9409008902,0.0,2020-02-19T18:04:28
458,476,Margaret Evans,Andrew Harris-Gordon,PZGF11811338294005,2,0.0,,2006-06-19T15:44:21,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,,,,,,,,,,8167419.0,0.0,6.0,0.0,1997.0,Acima de 17 anos,24000.0,False,False,0.0,204000.0,2020-02-19T20:15:05
460,478,Paul Woodward,Vincent Stephenson,XGCX31661930782586,7,0.3932631569,0.0,2007-07-10T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.866025403784439,50000.0,,2018-12-31T00:00:00,2536269.0,444041.0,2536269.0,2340632.0,0.0,1504506.0,900156.0,2569044.0,1042743.0,12.0,1526301.0,2005.0,De 11 a 16 anos,200000.0,False,True,1.0,34400.0,2020-02-19T20:16:21
461,479,Bethany Miller,Jessica Lawrence,ZPXI67236452042256,4,0.4005626301,0.0,2019-10-01T00:00:00,0,0.0,200000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,100000.0,2020-02-19T20:52:15,2019-12-31T03:00:00,3401983.0,2303119.0,3780783.0,1335634.0,7000.0,1584511.0,412993.0,5494705.0,1228122.0,12.0,4266583.0,2013.0,De 6 a 10 anos,140000.0,False,True,1.0,68312.0,
462,480,Tina Knowles,Mathew Gibson,KRST28775610809302,2,0.4570229717,0.0,2019-08-26T00:00:00,0,0.0,49999.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,49900.0,,2019-12-31T00:00:00,466481.0,160809.0,899516.0,553336.0,0.0,228188.0,158828.0,0.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,3694515.0,False,False,1.0,78000.0,2020-02-19T20:22:10
463,481,Dr. Damien Wilson,Jade Singh-Price,BCSO88574487305348,4,0.2684997314,0.0,2017-01-06T00:00:00,25,7721.5,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,50000.0,,,,,,,,,,1817000.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,600000.0,False,True,1.0,5400.0,2020-02-19T20:25:28
467,485,Maria Wilson,Adam Little,MBDW85483880844398,5,0.3528908299,0.0,2012-07-16T00:00:00,108,117805.62,200000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8113207547169811,0.1886792452830188,0.0,175000.0,,2019-12-31T03:00:00,2282539.0,2338524.0,2440318.0,-151948.0,0.0,887426.0,830994.0,13948422.0,5472542.0,12.0,8475880.0,2002.0,Acima de 17 anos,100000.0,False,False,1.0,281200.0,2020-02-19T20:29:05
469,487,George Hancock-Flynn,Maria Warren,TQSS51432668230116,3,0.3900405755,0.0,2017-10-11T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.742893145411422,20000.0,,,,,,,,,,90435666.0,10070746.0,12.0,71364921.0,2000.0,Acima de 17 anos,850000.0,False,False,0.992340888,6800.0,2020-02-19T20:34:57
474,492,Jake Allen,Sally Hughes-Taylor,DJRD90539963458120,6,0.488280711,0.0,2018-08-10T00:00:00,42,33764.0,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,80000.0,,2018-12-31T02:00:00,4396588.0,4396588.0,4396588.0,3926948.0,0.0,3236450.0,1007952.0,2296559.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,400000.0,False,True,1.0,38000.0,2020-02-19T20:46:11
476,494,Henry Dawson,Beth Ellis,CEHN89710157800071,57,0.3912469026,0.0,2017-01-06T00:00:00,41,100246.8,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0007344977071063,300000.0,,2019-12-31T03:00:00,42690269.0,18212176.0,52988850.0,34776673.0,0.0,15214709.0,16128275.0,97135339.0,37164941.0,12.0,59970398.0,1998.0,Acima de 17 anos,600000.0,False,False,1.0,142400.0,2020-02-19T20:55:40
478,496,Martin Fletcher,Douglas Wilson-Simpson,TDAR25967861820022,14,0.398663723,0.0,2013-01-17T00:00:00,49,32886.49,150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6981132075471698,0.3018867924528301,0.0,100000.0,,2019-07-31T03:00:00,12121750.0,17379471.0,19467096.0,473771.0,0.0,9010626.0,3145285.0,18531697.0,5484630.0,7.0,18531697.0,2007.0,De 11 a 16 anos,118000.0,False,False,1.0,731338.0,2020-02-19T20:57:28
481,499,George Hancock-Flynn,Maria Warren,TQSS51432668230116,3,0.3900405755,0.0,2017-10-11T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.742893145411422,30000.0,,,,,,,,,,90435666.0,10070746.0,12.0,71364921.0,2000.0,Acima de 17 anos,850000.0,False,False,0.992340888,6800.0,2020-02-19T21:00:43
485,503,Dr. Raymond Bennett,Patrick Black,HAXW37735311932984,3,0.2712666667,0.0,2014-08-26T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,10000.0,,,,,,,,,,33113327.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,20000.0,False,False,1.0,1621271.0,2020-02-20T17:16:12
487,505,Ruth O'Donnell,Leonard Harris,AFRX59050469898177,0,0.3156109047,0.0,2014-03-25T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,40000.0,,2019-09-30T00:00:00,1770402.0,1306002.0,2435375.0,847825.0,78561.0,774719.0,605995.0,7504363.0,2701509.0,9.0,4802854.0,2001.0,Acima de 17 anos,15000.0,False,True,1.0,66000.0,2020-02-20T17:17:03
490,508,Mr. Steven Knight,Alex Robinson,NVBZ90034919533022,3,0.5222303897,0.0,2019-10-14T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,3807317.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,200000.0,False,True,1.0,7020.0,2020-02-20T17:17:54
496,514,Carole Marshall,Mr. Ronald Brown,JLWP70764728187972,0,0.4796739345,0.0,2018-10-26T00:00:00,17,1319.98,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,10000.0,,,,,,,,,,1845484.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,10000.0,False,True,1.0,14720.0,2020-02-20T17:49:05
497,515,Joseph Daly,Raymond Porter,HBFL40994658031154,3,0.5646507051,0.0,2018-08-31T00:00:00,103,24224.33,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,50000.0,,,,,,,,,,10723354.0,0.0,12.0,0.0,1995.0,Acima de 17 anos,150000.0,False,True,1.0,4400.0,2020-02-20T17:50:30
503,521,Dr. Jack Pearson,Elaine Hunt,LMIS45136857687849,0,0.0,,2019-09-11T17:29:06,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,15000.0,,2019-12-31T00:00:00,22439984.0,18426979.0,24595889.0,2904424.0,10636933.0,9741841.0,8716419.0,0.0,0.0,1.0,0.0,1998.0,Acima de 17 anos,380000.0,False,False,0.0,3497472.0,2020-02-20T19:36:18
504,522,Ruth O'Donnell,Leonard Harris,AFRX59050469898177,0,0.3156109047,0.0,2014-03-25T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,40000.0,,2019-09-30T00:00:00,1770402.0,1306002.0,2435375.0,847825.0,78561.0,774719.0,605995.0,7504363.0,2701509.0,9.0,4802854.0,2001.0,Acima de 17 anos,15000.0,False,True,1.0,66000.0,2020-02-20T19:59:20
505,523,Carole Iqbal,Kerry Bowen,LNGE93053337229755,24,0.3574833249,0.0,2008-05-15T00:00:00,63,32680.39,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,5.8e-15,300000.0,,2019-10-31T03:00:00,14141365.0,3083210.0,16544896.0,11989746.0,0.0,8419595.0,4815404.0,34685864.0,7103553.0,10.0,27582312.0,1988.0,Acima de 17 anos,2000000.0,False,False,0.9895547454,5670000.0,2020-02-20T19:21:37
506,524,Mrs. Michelle Ellis,Joel Flynn,WLEC28465349464943,5,0.5320459796,0.0,2013-03-13T00:00:00,6,27657.0,55000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,55000.0,,2018-12-31T02:00:00,1089438.0,282294.0,1091407.0,809113.0,0.0,320457.0,628792.0,1221923.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,True,1.0,15000.0,2020-02-20T20:02:21
507,525,Elliot Tyler,Dr. Robert Smith,LJED53034781876818,3,0.4194473046,0.0,2009-11-12T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,2031266.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,100000.0,False,True,1.0,75600.0,2020-02-20T20:06:19
510,528,Duncan Kay,Julian Morrison-Lewis,TEGD95916479811228,3,0.0,,2018-05-03T17:26:07,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,20000.0,,,,,,,,,,6002174.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,780000.0,False,False,0.0,12500.0,2020-02-20T19:36:54
511,529,Derek Dawson,Andrew Brown,UOLE40074413193927,4,0.5213527664,0.0,2015-10-21T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,1559499.0,0.0,6.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,True,1.0,4320.0,2020-02-20T20:14:41
512,530,Marie Norris-Farmer,Ms. Rosie Greenwood,LZBV14579065219302,0,0.4434504179,0.0,2018-01-22T00:00:00,0,65797.0,90000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,40000.0,2020-02-21T12:43:20,2017-01-01T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1983.0,Acima de 17 anos,300000.0,False,False,1.0,4569345.0,
515,533,Dr. Terry Harris,Denis Walton,ZOTK16751017765871,3,0.0,,2015-11-24T17:19:13,0,0.0,1000000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,-0.866025403784439,100000.0,,2019-12-31T03:00:00,4788225.0,4783150.0,5195827.0,200519.0,212157.0,2971408.0,701409.0,7186820.0,3792667.0,12.0,3394153.0,2014.0,De 6 a 10 anos,500000.0,False,False,0.0,54400.0,2020-02-20T19:20:19
516,534,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,,2019-01-29T14:11:28,0,0.0,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8679245283018867,0.1320754716981132,0.0,110000.0,,2018-12-31T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32245170.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,600000.0,2020-02-20T18:28:41
517,535,Mrs. Beth Griffiths,Martyn Davies-Williams,QLBZ32069539909522,2,0.0,,2017-08-14T17:24:50,0,0.0,3000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,3000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2011.0,De 6 a 10 anos,1.0,False,False,0.0,6300.0,2020-02-20T20:05:15
524,542,Toby Khan,Mr. Henry Ali,ODAY61470484069930,57,0.2985736038,0.0,2015-06-30T00:00:00,80,57600.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0115449392691807,50000.0,,2019-11-30T00:00:00,1089020.0,144924.0,1252951.0,633970.0,0.0,363698.0,510054.0,3261542.0,1262466.0,11.0,1999076.0,2014.0,De 6 a 10 anos,110000.0,False,True,0.9890363779,43200.0,2020-02-20T20:32:18
528,546,James Smith-Smith,Gerald Jones,XYHX65737343523082,39,0.3206727293,0.0,2014-03-10T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,20000.0,,,,,,,,,,21247199.0,0.0,12.0,0.0,1981.0,Acima de 17 anos,350000.0,False,False,1.0,17800.0,2020-02-20T20:34:57
532,550,Sean Morley,Robin Thomas-Hewitt,JBWE58432974516641,19,0.0,,2011-05-12T15:05:43,0,0.0,60000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,-0.640427866729805,55000.0,,2018-12-31T02:00:00,4306396.0,679939.0,8517825.0,7398391.0,0.0,3912966.0,1690226.0,12525274.0,5022263.0,12.0,7503011.0,1996.0,Acima de 17 anos,100000.0,False,False,0.0,237015.0,2020-02-20T20:41:04
533,551,Derek Cooke,Vanessa Clarke-Lees,ZJNH66752013670639,155,0.5198473781,0.0,2006-07-17T00:00:00,114,420000.0,60000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,-0.617811127425293,60000.0,,2019-06-30T03:00:00,46290331.0,38699357.0,54388126.0,12647419.0,187838.0,29485156.0,-263226.0,17010699.0,10290215.0,6.0,6720484.0,1966.0,Acima de 17 anos,5000000.0,False,False,0.8992099872,4075566.0,2020-02-21T14:32:31
544,562,Miss Sharon Watson,Miss Diane Read,QEYH37895214064068,3,0.5960567799,0.0,2017-01-09T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,15000.0,,,,,,,,,,4041581.0,1669844.0,5.0,2371737.0,1974.0,Acima de 17 anos,743600.0,False,False,1.0,359886.0,2020-02-21T14:32:53
545,563,Paula Harrison-Winter,Nicola Evans,SJDF27114952055313,7,0.4353776878,0.0,2013-09-05T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,,,,,,,,,,2928238.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,200000.0,False,True,1.0,33000.0,2020-02-21T14:34:08
548,566,Marilyn Johnson,Marie Barrett,XQSY14069987781202,17,0.5651845254,0.0,2020-02-14T00:00:00,4,2380.39,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,10000.0,,,,,,,,,,408910.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,10000.0,False,False,1.0,2560.0,2020-02-21T14:51:03
549,567,Gail Wells,Marilyn Holden,YFOX89081083275452,10,0.4445438293,0.0,2015-12-07T00:00:00,64,427368.68,850000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,3.28e-14,850000.0,,2019-08-31T03:00:00,44865689.0,6768995.0,46851314.0,18303591.0,2059190.0,50956637.0,31945278.0,4248956.0,0.0,1.0,0.0,2014.0,De 6 a 10 anos,1000000.0,False,True,0.9981274193,4702467.0,2020-02-21T14:51:48
553,571,Philip Adams,Mrs. Mary Begum,YWQG81011103211076,3,0.0,,2015-01-22T17:17:50,0,0.0,110000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,0.0,110000.0,,2019-12-31T03:00:00,1873096.0,560557.0,6970026.0,6170773.0,238695.0,544180.0,532287.0,4757529.0,1026916.0,12.0,3730613.0,2006.0,De 11 a 16 anos,200000.0,False,False,0.0,125000.0,2020-02-21T15:20:45
555,573,Robin Morley,Mandy Blake,PHAH89661785417349,15,0.3196524397,0.0,2014-05-08T00:00:00,12,1428.0,16000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,,,2018-12-31T00:00:00,70088.0,41968.0,74551.0,74551.0,11867.0,26295.0,30368.0,185078.0,41213.0,12.0,143865.0,2009.0,De 11 a 16 anos,2551000.0,False,False,1.0,5595680.0,
558,576,Dr. Gail Ryan,Amber Smith,XBPL14769028509762,0,0.204473199,0.0,2019-12-27T00:00:00,69,4582.85,8000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,5000.0,,,,,,,,,,102226.0,0.0,8.0,0.0,2000.0,Acima de 17 anos,5000.0,False,False,1.0,1000.0,2020-02-21T15:47:12
559,577,Joel Taylor,Ronald Payne,BWPF03905959995553,0,0.0,,2015-12-15T10:14:25,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,20000.0,,,,,,,,,,38784819.0,0.0,12.0,0.0,1965.0,Acima de 17 anos,88000.0,False,False,0.0,2736448.0,2020-02-21T17:28:30
566,584,Patrick Jarvis-Green,Frank Howard,WDYJ85179429945452,53,0.5242473046,0.0,2015-05-25T00:00:00,0,54675.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,-0.821846953482519,30000.0,,2019-12-31T00:00:00,12857627.0,6211636.0,12881733.0,5362047.0,0.0,4493792.0,4265801.0,19007314.0,7001632.0,12.0,12005682.0,2013.0,De 6 a 10 anos,500000.0,False,True,0.8402216205,784450.0,2020-02-21T18:47:50
568,586,Naomi Clarke-Taylor,Gemma Rhodes-Whittaker,QPPC70808289986657,8,0.0,,2010-05-19T17:12:16,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,15000.0,,,,,,,,,,3317773.0,0.0,12.0,0.0,1995.0,Acima de 17 anos,67800.0,False,True,0.0,13500.0,2020-02-21T18:50:49
572,590,Mr. Peter Day,Patricia Parker,ASUH30272504738688,0,0.47884085,0.0,2017-10-20T00:00:00,35,1826.66,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,10000.0,,,,,,,,,,74659023.0,0.0,7.0,0.0,2004.0,De 11 a 16 anos,26434925.0,False,False,1.0,6796773.0,2020-02-21T19:17:53
574,592,Mr. Damian Wright,Dr. Jessica George,MHDG74672687862264,21,0.5800391274,0.0,2013-03-18T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,-0.91122353907428,50000.0,,,,,,,,,,15753410.0,0.0,12.0,0.0,1998.0,Acima de 17 anos,15000.0,False,False,0.7626974325,95000.0,2020-02-21T19:26:36
576,594,Ashley Williams,Trevor Harrison,GQVC42815559131948,43,0.4938083199,0.0,2016-04-08T00:00:00,0,0.0,100000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,-0.850199196547218,50000.0,2020-02-21T19:20:43,2018-12-31T02:00:00,1739880.0,20884.0,2440046.0,2080206.0,338955.0,0.0,277216.0,2292463.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,100000.0,False,True,1.0,30400.0,
577,595,Mr. Jamie Chamberlain,Mr. Douglas Smith,SBKQ48089452663369,0,0.4885997339,0.0,2016-08-03T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,3298694.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,80000.0,False,True,1.0,18900.0,2020-02-21T19:20:11
578,596,Roger Power,Danny Bell,SDAC44325134254964,15,0.3258347962,0.0,2008-12-09T00:00:00,61,87987.8,140000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,140000.0,,2019-03-31T03:00:00,1731463.0,503166.0,1831204.0,1328037.0,0.0,649594.0,382485.0,1276949.0,383707.0,3.0,893242.0,2007.0,De 11 a 16 anos,900000.0,False,True,1.0,133000.0,2020-02-21T19:44:26
