,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
2389,2462,Francis Lees,Bradley Weston,XJSV83478149768282,3,0.2597149313,0.0,2019-01-21T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.625,0.375,0.0,20000.0,,,,,,,,,,18501000.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,200000.0,False,True,1.0,147000.0,2020-05-29T21:06:47
2390,2463,Leonard Davies,Kenneth Thomas,HDCP21674482518994,196,0.3645702294,0.0,2015-10-26T00:00:00,11,21067.2,35000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6071428571428571,0.3928571428571428,0.999479002701835,30000.0,,2019-06-30T00:00:00,3730912.0,3028509.0,3839849.0,670247.0,863971.0,2409392.0,813758.0,5752872.0,2295022.0,6.0,3457850.0,1994.0,Acima de 17 anos,110000.0,False,True,0.8647141761,40500.0,2020-06-01T14:52:46
2391,2464,Lisa Murphy,Mrs. Anne Morris,TPTS90307594270868,17,0.5170335648,0.0,2010-01-07T00:00:00,32,17280.0,15000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.866025403784439,5000.0,,,,,,,,,,1272706.0,0.0,12.0,0.0,2000.0,Acima de 17 anos,75000.0,False,True,1.0,720.0,2020-06-01T14:55:41
2392,2465,Denise Goodwin,Reece Kelly,EEBY78918190442335,93,0.5236921561,0.0,2006-06-26T00:00:00,22,1333.95,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.227202090670001,20000.0,,2019-12-31T00:00:00,541699.0,45935.0,573210.0,516705.0,15516.0,0.0,208447.0,868743.0,298631.0,12.0,570112.0,1991.0,Acima de 17 anos,70000.0,False,False,0.9568718479,89100.0,2020-06-01T14:56:36
2393,2466,Janet Barnes,Clifford Allan,XSME54122165353551,30,0.316048996,0.0,2019-10-28T00:00:00,32,8300.0,100000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5178571428571428,0.4821428571428571,0.0,80000.0,,2019-12-31T03:00:00,3316100.0,1845792.0,3360028.0,1148381.0,50000.0,2415975.0,306079.0,11753319.0,4543400.0,12.0,7209919.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,19749.0,2020-06-01T14:58:11
2394,2467,Miss Janet Stanley,Mandy Gordon,GBVU36208579018512,19,0.0,,2016-12-05T14:33:43,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.93678791459104,15000.0,,,,,,,,,,5880123.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,200000.0,False,True,0.0,0.0,2020-06-01T15:09:38
2395,2468,Jacob Briggs,Oliver Davis,DJOA46757014840731,3,0.433388986,0.0,2016-07-25T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,20000.0,,,,,,,,,,3605931.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,50000.0,False,False,1.0,44000.0,2020-06-01T15:10:36
2396,2469,Dean Clayton,Abdul Wood,BZFA06542301998587,6,0.0,,2015-07-07T15:43:00,0,0.0,90000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6607142857142857,0.3392857142857142,0.0,35000.0,,2019-12-31T03:00:00,5060748.0,5224949.0,5392990.0,178305.0,346346.0,1199591.0,3472742.0,0.0,0.0,1.0,0.0,2015.0,De 0 a 5 anos,30000.0,False,False,0.0,249200.0,2020-06-01T15:08:22
2397,2470,Kim Jones,Miss Sandra Green,FGXZ80203693766481,0,0.0,,2016-06-17T10:22:08,0,0.0,45000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,45000.0,,,,,,,,,,17092312.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,400000.0,False,True,0.0,75000.0,2020-06-01T15:17:21
2399,2472,Miss Natalie Anderson,Sian Campbell,TLCX51876517517045,0,0.418605053,0.0,2019-04-03T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,20000.0,,2019-12-31T00:00:00,2401104.0,118882.0,2472091.0,2353309.0,0.0,0.0,58035.0,2971541.0,2216201.0,12.0,755340.0,2016.0,De 0 a 5 anos,300000.0,False,False,1.0,65705.0,2020-06-01T16:04:29
2400,2473,Kelly Baxter,Dr. Pauline Stewart,ZFKA70203512888324,4,0.3569211716,0.0,2019-02-06T00:00:00,15,43239.01,250000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,0.866025403784439,100000.0,,2019-12-31T03:00:00,6920082.0,1341873.0,7178052.0,4571225.0,402348.0,2762682.0,1252871.0,0.0,0.0,1.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,66000.0,2020-06-01T19:15:40
2401,2474,Andrea Gray,Georgia Horton-Freeman,NUGC11634538161108,93,0.0,,2015-07-21T14:40:20,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.558659394642589,5000.0,,2019-12-31T00:00:00,9016099.0,992870.0,9262913.0,7987407.0,282635.0,1378374.0,1698076.0,6695873.0,3326431.0,12.0,3369442.0,2008.0,De 11 a 16 anos,200000.0,False,False,0.0,0.0,2020-06-01T19:17:35
2402,2475,Diane Archer,Louis Hunter,FHYA12754210149121,5,0.3898716055,0.0,2019-03-18T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.866025403784439,45000.0,,2019-12-31T00:00:00,1899709.0,281306.0,1958532.0,1057410.0,619815.0,520721.0,1036602.0,2542054.0,1157778.0,12.0,1384276.0,2011.0,De 6 a 10 anos,120000.0,False,True,1.0,34030.0,2020-06-01T19:18:57
2403,2476,Mr. Gareth Smith,Leslie Horton,VMLE45852613367666,13,0.5430809805,0.0,2011-03-24T00:00:00,28,18605.3,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,25000.0,,,,,,,,,,4143203.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,800000.0,False,False,1.0,52800.0,2020-06-01T19:25:56
2404,2477,Ms. Natalie Leonard,Andrea Todd,CSXS87039154883433,3,0.3999942842,0.0,2011-05-09T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,0.0,30000.0,,,,,,,,,,41800750.0,0.0,11.0,0.0,1998.0,Acima de 17 anos,475004.0,False,False,1.0,5073780.0,2020-06-01T19:35:58
2405,2478,Charles Stanley,Julie Welch,KIQD44382774047348,3,0.3224337626,0.0,2019-12-04T00:00:00,26,2972.38,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.625,0.3749999999999999,0.0,10000.0,,2020-03-31T00:00:00,773285.0,352539.0,777393.0,424853.0,0.0,43095.0,617407.0,194572.0,126472.0,3.0,68100.0,2019.0,De 0 a 5 anos,350000.0,False,True,1.0,2200.0,2020-06-01T19:51:51
2406,2479,Geraldine James-Green,Anna Perkins,IGYR07692699924463,14,0.3718639226,0.0,2006-12-18T00:00:00,83,49782.66,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,120000.0,,2019-12-31T03:00:00,9348890.0,4189577.0,10917722.0,6728145.0,53183.0,3706962.0,3860007.0,23942754.0,10245532.0,12.0,13697222.0,1992.0,Acima de 17 anos,90000.0,False,False,0.949152378,313500.0,2020-06-01T20:01:25
2407,2480,Margaret Williams,Jane Williams,BXBI88167937326178,69,0.3554639432,0.0,2012-05-09T00:00:00,26,32824.72,135000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,135000.0,,0001-01-01T06:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73889121.0,20944061.0,12.0,52945060.0,2009.0,De 11 a 16 anos,150000.0,False,False,1.0,5040000.0,2020-06-01T20:08:39
2408,2481,Miss Jayne Norman,Alison Stone,QFET26712913581856,6,0.463519157,0.0,2017-02-09T00:00:00,52,24965.4,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,30000.0,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462120.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,500000.0,False,True,1.0,4400.0,2020-06-01T20:13:42
2409,2482,Tracey Jones,Miss Jodie Gordon,DSDP42915296213541,25,0.3576923077,0.0,2010-04-12T00:00:00,48,183947.84,250000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.914419492608694,200000.0,,2019-12-31T03:00:00,7380376.0,5419688.0,7425106.0,114165.0,0.0,3907517.0,1230056.0,12794141.0,4624334.0,12.0,8169807.0,2010.0,De 6 a 10 anos,100000.0,False,True,0.9895970252,1190195.0,2020-06-01T20:17:31
2410,2483,Ruth Webb-Stevens,Charlie Hayes-Hancock,GTCY94111653545241,20,0.4317631226,0.0,2008-04-24T00:00:00,55,1180370.61,1100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.597181622002947,1100000.0,,2019-06-30T03:00:00,32626186.0,12233125.0,34652983.0,21106806.0,3150000.0,11727248.0,13915709.0,33921388.0,15661421.0,6.0,18259967.0,2006.0,De 11 a 16 anos,1200000.0,False,False,0.9801627166,6227429.0,2020-06-01T19:49:58
2411,2484,Mr. Mohamed Howard,Linda Bradley,VVSW90409251685348,5,0.4123162857,0.0,2018-12-05T00:00:00,0,20797.0,70000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,25000.0,,2019-12-31T03:00:00,297327.0,88730.0,514739.0,420146.0,0.0,0.0,278908.0,1668975.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,200000.0,False,False,1.0,3960.0,2020-06-02T13:36:15
2412,2485,Dr. Glen Wood,Leah Fitzgerald,MCHT25269140573436,4,0.425441694,0.0,2017-08-31T00:00:00,0,5499.19,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,-0.76515192606223,20000.0,,,,,,,,,,96286705.0,0.0,12.0,0.0,1971.0,Acima de 17 anos,40000032.0,False,False,1.0,5167387.0,2020-06-02T12:43:09
2413,2486,Natalie Allen-Davies,Brandon Davies,BUNK47917149545751,19,0.3628337579,0.0,2017-09-25T00:00:00,82,13646.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,0.999808283449608,10000.0,,,,,,,,,,2638700.0,0.0,11.0,0.0,2000.0,Acima de 17 anos,100000.0,False,True,1.0,13200.0,2020-06-02T12:46:51
2415,2488,Miss Rachel Parkin,Carl Cox,VWHU59402324723252,72,0.2097790118,0.0,2017-08-22T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,-0.866025403784439,20000.0,,2019-12-31T00:00:00,1577084.0,445129.0,1974957.0,1529828.0,22628.0,788846.0,456256.0,2850256.0,1601406.0,12.0,1248850.0,2000.0,Acima de 17 anos,200000.0,False,False,0.9158643179,11880.0,2020-06-02T13:30:56
2416,2489,Mr. Hugh Burgess,Guy Mitchell-Barton,QVUD10678856791371,2,0.3056691958,0.0,2019-07-19T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,15000.0,,,,,,,,,,1825195.0,0.0,7.0,0.0,2019.0,De 0 a 5 anos,10000.0,False,False,1.0,26400.0,2020-06-02T13:01:44
2418,2491,Jill Rowley-Brown,Dr. Justin Robertson,DZHB34514257528631,0,0.6285771776,0.0,2020-05-27T00:00:00,0,2640.0,40000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,15000.0,,2019-12-31T00:00:00,3100433.0,4877236.0,6048877.0,113151.0,2401999.0,1026750.0,1256417.0,11593568.0,6330134.0,12.0,5263434.0,2011.0,De 6 a 10 anos,80000.0,False,False,1.0,222000.0,2020-06-02T13:19:20
2419,2492,Robin Turner,Mr. Terence Johnson,XYYW56476871254905,4,0.4412714583,0.0,2018-04-25T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.866025403784439,100000.0,,2019-12-31T03:00:00,10798941.0,3165990.0,10798941.0,7501546.0,1000000.0,6345869.0,3700346.0,43325374.0,17885129.0,12.0,25440245.0,2014.0,De 6 a 10 anos,150000.0,False,True,1.0,43425.0,2020-06-02T13:34:35
2421,2494,Dr. Georgina Carpenter,Cheryl Kent,QZVR56016894332795,3,0.3740439274,0.0,2018-05-24T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,20000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2017.0,De 0 a 5 anos,5000.0,False,True,1.0,5920.0,2020-06-02T14:27:21
2423,2496,Amber Smith,Chelsea Smith-Cox,EFMB43041243982596,4,0.5074172904,0.0,2013-03-28T00:00:00,0,0.0,500000.0,AprovadoComite,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,-0.866025403784439,150000.0,2020-06-02T14:41:14,2019-12-31T03:00:00,12951488.0,17497243.0,17587509.0,-46604.0,203556.0,0.0,9471366.0,16341768.0,1079110.0,12.0,15262658.0,1996.0,Acima de 17 anos,95400.0,False,True,1.0,0.0,
2424,2497,Miss Anne Smith,Mr. John Wright,PGSV09243388647345,0,0.3279317042,0.0,2019-07-22T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,11000.0,,,,,,,,,,1128585.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,15000.0,False,False,1.0,4480.0,2020-06-02T18:12:13
2425,2498,Jessica Anderson-Fuller,Mrs. Frances Buckley,HZJB07110281971580,3,0.4418016071,0.0,2019-09-26T00:00:00,21,1839.95,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,10000.0,,,,,,,,,,314694.0,0.0,9.0,0.0,2019.0,De 0 a 5 anos,99800.0,False,True,1.0,50600.0,2020-06-02T14:42:57
2426,2499,Karen Manning,Gavin Coleman,WHQL39719346986330,28,0.0,,2011-08-08T11:28:00,0,0.0,1150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.961985288352225,1150000.0,,2019-12-31T03:00:00,210677908.0,119671915.0,231851188.0,111207844.0,3900551.0,135330309.0,44444561.0,642151149.0,215273375.0,12.0,426877774.0,2005.0,De 11 a 16 anos,2000000.0,False,False,0.0,33972684.0,2020-06-02T14:36:28
2427,2500,Christine Harper,Dr. Donna Price,LAFU58156709395908,3,0.4774755464,0.0,2018-06-20T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,40000.0,,2019-12-31T00:00:00,1478060.0,186939.0,2042485.0,1766039.0,50798.0,832918.0,623978.0,4475279.0,2858917.0,12.0,1616362.0,2016.0,De 0 a 5 anos,200000.0,False,True,1.0,7665.0,2020-06-02T14:49:35
2428,2501,Mr. Kevin Clark,Mr. Brandon Davies,GSHZ23277827583812,6,0.4315224568,0.0,2017-01-19T00:00:00,42,41017.32,120000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,-0.109207810966819,100000.0,,2020-03-30T06:00:00,1755916.0,1506236.0,1843983.0,-37573.0,311000.0,847958.0,685781.0,,,,,2016.0,De 0 a 5 anos,850000.0,False,False,0.8210720736,72600.0,2020-06-03T12:15:32
2429,2502,Cheryl Edwards,Denise Parker,GSCE59196665502259,88,0.4064818221,0.0,2006-06-14T00:00:00,24,49131.24,400000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,-0.910415110772038,400000.0,,2019-12-31T03:00:00,15988149.0,3692286.0,16522012.0,11744609.0,2784585.0,8426168.0,4462847.0,35487976.0,12555373.0,12.0,22932603.0,1989.0,Acima de 17 anos,4000000.0,False,False,0.9973634906,2899104.0,2020-06-02T15:03:28
2430,2503,Brett Horton-Davey,Ms. Lynn Thomas,QPJX12071347335105,32,0.0,,2011-05-10T11:43:11,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,-0.975501173795724,30000.0,,2019-12-31T00:00:00,108837000.0,69315000.0,172351000.0,71344000.0,55997000.0,42297000.0,40597000.0,289845000.0,123201000.0,12.0,166644000.0,2007.0,De 11 a 16 anos,29144456.0,False,False,0.0,6542320.0,2020-06-03T12:16:07
2431,2504,Dr. Jake Dale,Mr. Ricky Williams,SPID07567212738639,9,0.4706814281,0.0,2020-06-22T00:00:00,35,529387.04,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,300000.0,,2019-12-31T03:00:00,50069505.0,39498703.0,50732009.0,11233306.0,0.0,17927487.0,27178394.0,20560028.0,4875101.0,12.0,15684927.0,2018.0,De 0 a 5 anos,100000.0,False,False,1.0,38000.0,2020-06-02T15:24:15
2432,2505,Robin Marshall,Paula Jackson-Kent,HZYQ83011294573693,25,0.3599633391,0.0,2013-04-01T00:00:00,0,27856.0,400000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.909603818677237,400000.0,,2019-12-31T03:00:00,949713000.0,334121000.0,1107920000.0,721854000.0,5731000.0,482990000.0,317654000.0,2291466000.0,690589000.0,12.0,1600877000.0,1968.0,Acima de 17 anos,3830000.0,False,False,0.9552207695,139915152.0,2020-06-02T18:14:08
2433,2506,Roger Davies,Dr. Jennifer Hutchinson,YZPK28078115909008,5,0.4911369727,0.0,2014-01-23T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,-0.874671116046203,5000.0,,,,,,,,,,335588.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,80000.0,False,False,0.9389050021,19980.0,2020-06-02T15:26:33
2434,2507,Louise Waters,Matthew Gordon,KRWV71711055006422,12,0.6203146502,0.0,2015-04-30T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,0.0,15000.0,,,,,,,,,,1460817.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,95400.0,False,True,1.0,7040.0,2020-06-02T14:48:17
2435,2508,Mr. Nigel Smart,Katherine Morgan,JHKE43140618989511,43,0.4311787041,0.0,2006-10-20T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,30000.0,,,,,,,,,,4897811.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,300000.0,False,False,1.0,286152.0,2020-06-02T15:28:43
2436,2509,Holly Fletcher,Neil Gallagher,XFIJ75598067266644,19,0.2306407082,0.0,2018-05-29T00:00:00,29,60326.66,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.866025403784439,25000.0,,2019-12-31T03:00:00,1586264.0,523657.0,1601660.0,978731.0,197756.0,999026.0,413269.0,3848375.0,1190752.0,12.0,2657623.0,2014.0,De 6 a 10 anos,200000.0,False,False,1.0,19840.0,2020-06-02T19:08:35
2439,2512,Peter Barlow,Mrs. Sally Walker,FOZQ39728582407424,103,0.4744776638,0.0,2016-08-02T00:00:00,0,0.0,12000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,0.96927554762106,5000.0,,,,,,,,,,3808903.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,99800.0,False,True,0.8943651265,3800.0,2020-06-02T18:15:19
2440,2513,Ms. Susan Wood,Albert Jones-Conway,IMGW39149049038795,50,0.3553082707,0.0,2016-10-31T00:00:00,0,0.0,12000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,-0.866025403784439,12000.0,,,,,,,,,,505995.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,10000.0,False,True,1.0,11880.0,2020-06-02T19:55:44
2441,2514,Brett Wheeler,Mrs. Olivia Jones,VSLI27632334242373,17,0.0,,2018-09-27T17:20:18,0,0.0,1350000.0,AprovadoComite,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.866025403784439,440000.0,2020-06-02T20:30:10,2019-12-31T06:00:00,1201858000.0,912104000.0,2076423000.0,800377000.0,100320000.0,191971000.0,766466000.0,3369173000.0,1038687000.0,12.0,2330486000.0,1966.0,Acima de 17 anos,330742994.0,False,False,0.0,115027728.0,
2442,2515,Brett Wheeler,Terence O'Connor,DKOG06921665634894,61,0.6088906349,0.0,2018-08-27T00:00:00,17,640190.03,600000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.597048792139132,600000.0,2020-06-02T20:32:48,2019-12-31T06:00:00,1201858000.0,912104000.0,2076423000.0,800377000.0,100320000.0,196971000.0,766466000.0,3369173000.0,1038687000.0,12.0,2330486000.0,1966.0,Acima de 17 anos,330742994.0,False,False,0.8482640173,115027728.0,
2443,2516,Brett Wheeler,Mrs. Olivia Jones,EAVH61041912610280,16,0.0,,2018-08-27T17:19:41,0,0.0,460000.0,AprovadoComite,De 11 a 30 % - Baixo,0.75,0.25,0.0454687138890168,300000.0,2020-06-03T12:24:02,2019-12-31T03:00:00,1201858000.0,912104000.0,2076423000.0,800377000.0,100320000.0,196971000.0,766466000.0,3369173000.0,1039054000.0,12.0,2330119000.0,1966.0,Acima de 17 anos,330742994.0,False,False,0.0,115027728.0,
2447,2520,Amber Smith,Chelsea Smith-Cox,EFMB43041243982596,4,0.5074172904,0.0,2013-03-28T00:00:00,0,0.0,500000.0,AprovadoComite,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,-0.866025403784439,500000.0,2020-06-02T19:06:39,2019-12-31T03:00:00,12951488.0,17497243.0,17587509.0,-46604.0,203556.0,0.0,9471366.0,16341768.0,1079110.0,12.0,15262658.0,1996.0,Acima de 17 anos,95400.0,False,True,1.0,0.0,
2448,2521,Marie Hayward,Scott Lewis,RNCA54755629061513,0,0.3991769022,0.0,2017-11-29T00:00:00,0,5547.5,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,50000.0,,2020-05-31T00:00:00,2264372.0,875515.0,2523938.0,1648422.0,0.0,1574572.0,619735.0,2170201.0,1176683.0,5.0,993518.0,2010.0,De 6 a 10 anos,700000.0,False,True,1.0,76000.0,2020-06-02T20:26:46
2449,2522,Stephen Jones,Grace Robinson-Pollard,WARH91637685768449,5,0.367522807,0.0,2017-06-29T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,30000.0,,,,,,,,,,4091752.0,0.0,6.0,0.0,1994.0,Acima de 17 anos,500000.0,False,False,1.0,240000.0,2020-06-02T20:24:01
2450,2523,Dr. Tom Allen,Alex Day,RRLU17114106394880,0,0.2170787595,0.0,2019-11-13T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,0.0,5000.0,,,,,,,,,,183564.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,93700.0,False,True,1.0,2700.0,2020-06-02T20:28:54
2451,2524,Dr. Max McDonald,Samuel Evans-Williams,DLLY26215095484957,15,0.0,,2017-09-08T14:13:37,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,30000.0,,,,,,,,,,1575261.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,False,True,0.0,70963.0,2020-06-02T20:30:29
2452,2525,Malcolm Bolton,Janet Owen,ILVD04250361101576,14,0.0,,2018-08-27T10:47:14,0,0.0,6730000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.359821914366132,3500000.0,2020-06-03T12:44:01,2019-12-31T03:00:00,2061794000.0,1634862000.0,3634506000.0,990059000.0,649214000.0,400799000.0,1293428000.0,6426115000.0,2032579000.0,12.0,4393536000.0,2013.0,De 6 a 10 anos,511903186.0,False,False,0.0,286758144.0,
2453,2526,Miss Natalie Wright,Mr. Jamie Palmer,ABOH69590581773707,20,0.4132981729,0.0,2018-09-25T00:00:00,0,0.0,12000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,0.866025403784438,,,2010-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259223.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,30000.0,False,True,1.0,2220.0,
2454,2527,Mary Smith,Mr. Leon Smith,HMOW17454360616914,18,0.6915,0.0,2013-02-18T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,7.5e-15,50000.0,,2019-12-31T00:00:00,3327776.0,182175.0,3452993.0,2960528.0,0.0,1521938.0,857889.0,9298412.0,3789050.0,12.0,5509362.0,2009.0,De 11 a 16 anos,900000.0,False,True,0.9918288416,798697.0,2020-06-03T18:13:06
2455,2528,Kimberley Parry,Dr. Stephen Field,GIVP38052903290186,3,0.6329914446,0.0,2020-04-15T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,10000.0,,,,,,,,,,2147119.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,40000.0,False,False,1.0,66000.0,2020-06-03T18:14:08
2456,2529,Patrick Ahmed,Jeffrey Marshall,DNLD35534011936955,95,0.5177073295,0.0,2017-02-07T00:00:00,0,0.0,25000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.490106849793116,15000.0,,,,,,,,,,1511045.0,0.0,5.0,0.0,2016.0,De 0 a 5 anos,100000.0,False,True,0.7965434334,720.0,2020-06-03T18:15:15
2457,2530,Miss Janice Black,Leanne Smith,GXNH69364472657862,6,0.4825983939,0.0,2017-01-23T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.866025403784439,40000.0,,,,,,,,,,2421490.0,2421490.0,6.0,0.0,1981.0,Acima de 17 anos,10000.0,False,True,1.0,88000.0,2020-06-03T18:20:57
2458,2531,Marian Cooke,Vanessa Davidson-Humphries,DRAM03676965985459,31,0.331470148,0.0,2013-12-16T00:00:00,8,18315.98,350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,300000.0,,2019-09-30T03:00:00,13210464.0,5622060.0,13392493.0,7190866.0,0.0,11340921.0,1138110.0,15021048.0,4820208.0,9.0,10200840.0,2013.0,De 6 a 10 anos,50000.0,False,False,1.0,1023513.0,2020-06-03T18:22:32
