,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
1806,1872,Joel Ryan,Mr. George Jenkins,RFQG11344885955517,0,0.4188724708,0.0,2017-12-07T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,50000.0,,2019-12-31T00:00:00,2927760.0,189205.0,3056484.0,2822509.0,0.0,749620.0,405279.0,4734153.0,4322132.0,12.0,412021.0,2017.0,De 0 a 5 anos,150000.0,False,True,1.0,7560.0,2020-05-05T19:09:59
1807,1873,Nicholas Clarke-Ellis,Alan May-Pearson,XTNK35468197805589,109,0.2823176753,0.0,2018-10-17T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.866025403784439,,,2019-12-31T00:00:00,484467.0,292863.0,872410.0,0.0,0.0,353597.0,16572.0,787817.0,787817.0,12.0,0.0,2017.0,De 0 a 5 anos,500000.0,False,False,1.0,0.0,
1808,1874,Lorraine Marshall,Lynda McCarthy,NHQC57848882606821,0,0.0,,2020-04-01T10:52:57,0,0.0,20000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,,,2019-12-31T00:00:00,200466.0,73743.0,281777.0,362339.0,0.0,81331.0,0.0,130151.0,98930.0,12.0,31221.0,2019.0,De 0 a 5 anos,300000.0,False,False,0.0,1480.0,
1814,1880,Mrs. Barbara Cross,Rosemary Harris,SEOC38264916347083,3,0.0,,2019-03-06T15:13:29,0,0.0,60000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6071428571428571,0.3928571428571428,0.0,60000.0,,2018-12-31T02:00:00,752946.0,186486.0,801929.0,-88000.0,0.0,652942.0,655890.0,7500969.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,88000.0,False,True,0.0,190107.0,2020-05-06T17:54:54
1815,1881,Kenneth Harding,Miss Jean Johnson,NVRA01836223320976,31,0.3537143689,0.0,2016-02-15T00:00:00,9,1802.0,15000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4285714285714285,0.5714285714285714,-0.252479839083301,12000.0,,2019-12-31T00:00:00,226394.0,258756.0,228252.0,188486.0,138414.0,112262.0,92943.0,1344881.0,164144.0,12.0,1180737.0,2015.0,De 0 a 5 anos,30000.0,False,True,0.9691207615,13440.0,2020-05-06T17:55:33
1819,1885,Dr. Beverley Wilkinson,Dr. Lindsey Evans,LDMF27027173426163,3,0.3666348311,0.0,2018-10-23T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,10000.0,,,,,,,,,,769884.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,5000.0,False,True,1.0,3200.0,2020-05-05T22:24:19
1820,1886,Marie Khan-Law,Sara Lee,AZSC87069187552433,28,0.3649911668,0.0,2019-03-13T00:00:00,24,11796.6,25000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,20000.0,,,,,,,,,,1971118.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,False,True,1.0,5720.0,2020-05-06T18:02:16
1828,1894,Frank Sullivan,Natalie King,NMFH55661019134279,17,0.368013309,0.0,2016-02-02T00:00:00,13,5450.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.0369729544760378,50000.0,,2019-12-31T00:00:00,2648895.0,40921.0,2694461.0,2541835.0,0.0,1379822.0,230000.0,5406990.0,2246205.0,12.0,3160785.0,2015.0,De 0 a 5 anos,150000.0,False,True,0.9639938015,42280.0,2020-05-06T19:14:46
1829,1895,Vanessa Lewis,Graeme Storey,GIGH19668946585573,3,0.4534146011,0.0,2016-08-25T00:00:00,53,840.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,2019-12-31T00:00:00,243634.0,34748.0,694034.0,659286.0,0.0,118000.0,73309.0,845983.0,485462.0,12.0,360521.0,2015.0,De 0 a 5 anos,50000.0,False,True,1.0,38379.0,2020-05-06T19:21:57
1831,1897,Holly Ahmed,Rebecca Ward,AMUW45123130012863,7,0.5994995681,0.0,2016-09-28T00:00:00,75,17250.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7678571428571428,0.2321428571428571,-0.987310233628167,20000.0,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798449.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,200000.0,False,False,0.7826803718,86000.0,2020-05-06T19:27:34
1836,1902,Amber Hopkins-Carr,Dr. Frederick Wright,UVJA03993311901207,76,0.6142713193,0.0,2016-11-23T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.912541576046406,10000.0,,,,,,,,,,1272458.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,20000.0,False,True,0.9596777974,3520.0,2020-05-06T19:38:46
1837,1903,Martyn Davies,Mr. Harry Simpson,JWXZ63129926455568,0,0.3690284524,0.0,2019-02-12T00:00:00,0,0.0,34000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,34000.0,,2019-12-31T00:00:00,4682863.0,2306774.0,4696415.0,2389641.0,0.0,2555899.0,489694.0,5257468.0,1322142.0,12.0,3935326.0,2015.0,De 0 a 5 anos,78800.0,False,True,1.0,201630.0,2020-05-07T17:09:27
1840,1906,Hollie Day,Lawrence Nicholson,FGWD68561179713100,16,0.442882396,0.0,2018-09-13T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,0.866025403784439,15000.0,,,,,,,,,,1842517.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,3300.0,2020-05-06T19:43:59
1842,1908,Miss Claire Hobbs,Frank Marsden,GSJR46279064925184,3,0.6350975525,0.0,2018-05-30T00:00:00,26,3240.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,20000.0,,,,,,,,,,3049376.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,200000.0,False,True,1.0,39600.0,2020-05-06T19:45:58
1855,1923,Elliott Rose,Deborah Jones-Gibson,JJJO86195665960207,9,0.5932736371,0.0,2016-11-18T00:00:00,31,5549.21,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,20000.0,,2019-12-31T00:00:00,522357.0,360340.0,525745.0,91702.0,0.0,133931.0,355654.0,1833183.0,453843.0,12.0,1379340.0,2016.0,De 0 a 5 anos,100000.0,False,True,1.0,53200.0,2020-05-07T19:01:31
1861,1929,Kathleen Jones,Toby Coleman,TWLY57287382223459,3,0.0,,2019-10-10T11:47:29,0,0.0,800000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,800000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2019.0,De 0 a 5 anos,100000.0,False,True,0.0,68400.0,2020-05-07T20:25:40
1870,1938,Marilyn Jones,Mrs. Aimee Crawford,CDSN60050054812957,26,0.431586348,0.0,2017-09-08T00:00:00,43,87018.87,4900000.0,AprovadoComite,De 31 a 50 % - Médio,0.5714285714285714,0.4285714285714285,0.0503414258949703,4900000.0,2020-05-08T18:20:31,,,,,,,,,0.0,0.0,1.0,0.0,2017.0,De 0 a 5 anos,97650000.0,False,False,0.97362932,107577456.0,
1875,1943,Clare Newton,Ms. Gail Hill,VPHF31719668379280,7,0.0550653092,0.0,2019-03-28T00:00:00,0,0.0,220000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,160000.0,,2019-12-31T03:00:00,10938006.0,2492104.0,12193006.0,488144.0,506955.0,1489400.0,7621578.0,11785502.0,11785502.0,12.0,0.0,2018.0,De 0 a 5 anos,600000.0,False,True,1.0,720.0,2020-05-08T18:13:22
1876,1944,Caroline Rowe,Derek Kelly-Barker,WBOF86997308823027,6,0.0,,2019-10-31T09:31:08,0,0.0,150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,150000.0,,2019-06-30T06:00:00,150354587.0,86939285.0,155477441.0,67765135.0,0.0,89816960.0,38456972.0,219672527.0,31944930.0,12.0,187727597.0,2019.0,De 0 a 5 anos,30000000.0,False,False,0.0,33439938.0,2020-05-08T18:14:14
1877,1945,Jason Lucas,Luke Collier,LECE32338153311549,4,0.5436747955,0.0,2019-11-22T00:00:00,39,706540.0,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,10000.0,,2019-12-31T03:00:00,693740.0,78110.0,1170184.0,832073.0,0.0,187800.0,490241.0,3652617.0,1712437.0,12.0,1940180.0,2018.0,De 0 a 5 anos,95400.0,False,True,1.0,8100.0,2020-05-08T18:15:06
1879,1947,Ms. Claire Davey,Douglas Murphy,VBAC16973741429094,5,0.2935001617,0.0,2018-01-24T00:00:00,43,15186.01,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,25000.0,,,,,,,,,,1602595.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,40000.0,False,False,1.0,66000.0,2020-05-08T18:16:39
1881,1949,Mohammad Barnett,Jonathan Webb,JUDS85528877776222,32,0.578498227,0.0,2018-05-22T00:00:00,0,137676.67,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.866025403784439,25000.0,,,,,,,,,,12417607.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,1500000.0,False,False,1.0,242500.0,2020-05-09T02:26:33
1882,1950,Caroline Rowe,Derek Kelly-Barker,WBOF86997308823027,6,0.0,,2019-10-31T09:31:08,0,0.0,180000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,180000.0,,2019-06-30T06:00:00,150354587.0,86939285.0,155477441.0,67765135.0,0.0,89816960.0,38456972.0,219672527.0,31944930.0,12.0,187727597.0,2019.0,De 0 a 5 anos,30000000.0,False,False,0.0,33439938.0,2020-05-11T13:32:05
1884,1952,Charles Stanley,Julie Welch,KIQD44382774047348,3,0.3224337626,0.0,2019-12-04T00:00:00,26,2972.38,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.625,0.3749999999999999,0.0,5000.0,,2020-03-31T00:00:00,773285.0,352539.0,777393.0,424853.0,0.0,43095.0,617407.0,194572.0,126472.0,3.0,68100.0,2019.0,De 0 a 5 anos,350000.0,False,True,1.0,1800.0,2020-05-11T13:38:34
1886,1954,Stewart Harris,Mohammad Barker-Cross,MQVZ38576488144696,0,0.6148523764,0.0,2020-05-11T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,50000.0,,2019-12-31T00:00:00,19491547.0,15421066.0,29776579.0,13808771.0,2795641.0,7204858.0,10818683.0,132467897.0,33493847.0,12.0,98974050.0,2019.0,De 0 a 5 anos,100000.0,True,False,1.0,0.0,2020-05-11T15:48:40
1887,1955,Mr. Lewis Shaw,Shirley Hughes,PZTV33121419199600,0,0.5625150623,0.0,2020-05-11T00:00:00,13,9096.84,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,50000.0,,2019-12-31T00:00:00,24780336.0,7864904.0,35348610.0,16449031.0,3400000.0,11178663.0,12022638.0,190617090.0,51141401.0,12.0,139475689.0,2019.0,De 0 a 5 anos,120000.0,True,False,1.0,15565121.0,2020-05-11T15:48:21
1888,1956,Dr. Eleanor Moore,Lesley Hutchinson,QDDW60510563211221,0,0.6149698602,0.0,2020-05-13T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,50000.0,,2019-12-31T00:00:00,8976315.0,7621956.0,3878028.0,4971255.0,2050000.0,2822506.0,5081987.0,80720806.0,22182439.0,12.0,58538367.0,2019.0,De 0 a 5 anos,50000.0,True,False,1.0,106800.0,2020-05-11T17:42:24
1893,1961,Marie Fox,Ian Baker,OKFK11813743879606,3,0.3808040168,0.0,2017-10-23T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,0.0,14000.0,,2019-01-01T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182718.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,2960.0,2020-05-12T11:43:07
1906,1974,Ms. Bethan O'Neill,Denis Johnson,KSSG48475766183871,0,0.3407679016,0.0,2019-02-15T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,5000.0,,2019-12-31T00:00:00,94655.0,78474.0,140201.0,61726.0,0.0,88860.0,45545.0,451154.0,125041.0,12.0,326113.0,2018.0,De 0 a 5 anos,20000.0,False,True,1.0,3510.0,2020-05-11T19:17:28
1911,1979,Tony Morris,Robert Jones,ZBQQ86277908165655,3,0.4198823886,0.0,2019-04-16T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,45000.0,,,,,,,,,,3948609.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,60000.0,False,False,1.0,8800.0,2020-05-12T11:43:48
1912,1980,Dr. Mandy Curtis,Stacey Holden,HNJY11151368189856,1,0.0,,2019-02-04T15:06:38,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,,,,,,,,,,,105548.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,30000.0,False,True,0.0,9600.0,
1918,1986,Charlene Khan,Dr. Mohamed Phillips,QMBA55941613517601,0,0.5150166153,0.0,2019-02-06T00:00:00,20,5040.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,30000.0,,2019-12-31T00:00:00,955332.0,122626.0,1451165.0,1328538.0,0.0,93030.0,99760.0,1242302.0,372399.0,12.0,869903.0,2016.0,De 0 a 5 anos,30000.0,False,True,1.0,11000.0,2020-05-12T12:31:13
1922,1990,Raymond Kay-Saunders,Ronald Moore,WCVD31138780349222,4,0.0,,2019-10-08T13:55:59,0,0.0,49900.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,15000.0,,,,,,,,,,502337.0,55395.0,12.0,446942.0,2017.0,De 0 a 5 anos,100000.0,False,False,0.0,3960.0,2020-05-12T12:39:50
1923,1991,Miss Carole Griffiths,Vincent Wright,HTWZ77725360027310,0,0.365980795,0.0,2019-10-15T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,7000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2016.0,De 0 a 5 anos,30000.0,False,True,1.0,5600.0,2020-05-12T13:54:49
1926,1995,Ms. Kelly Palmer,Danielle Murray-Bell,PXSR77217718056372,4,0.3098021368,0.0,2019-03-27T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.866025403784439,29000.0,,,,,,,,,,9363000.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,120000.0,False,True,1.0,5400.0,2020-05-12T14:55:52
1927,1996,Dr. Katy Campbell,Charles Harvey,EPTF32156145712225,0,0.4420691703,0.0,2020-04-07T00:00:00,0,3302.2,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,2019-06-30T00:00:00,629507.0,75703.0,636584.0,-31539.0,0.0,480755.0,0.0,3021000.0,0.0,6.0,0.0,2017.0,De 0 a 5 anos,88000.0,False,True,1.0,48600.0,2020-05-12T14:57:50
1930,1999,Ellie Gough,Damien Pearce,DMIT63323528042731,18,0.0,,2017-03-31T09:21:13,0,0.0,160000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,-0.424826076647311,100000.0,,2019-12-31T03:00:00,3234932.0,3354775.0,3354775.0,3288118.0,0.0,0.0,340712.0,6070436.0,5039006.0,12.0,1031430.0,2016.0,De 0 a 5 anos,100000.0,False,True,0.0,2200.0,2020-05-12T17:43:24
1943,2012,Jason Lucas,Luke Collier,LECE32338153311549,4,0.5436747955,0.0,2019-11-22T00:00:00,39,706540.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,10000.0,,2019-12-31T03:00:00,693740.0,78110.0,1170184.0,832073.0,0.0,187800.0,490241.0,3652617.0,1712437.0,12.0,1940180.0,2018.0,De 0 a 5 anos,95400.0,False,True,1.0,8100.0,2020-05-12T21:17:40
1951,2021,Benjamin Poole,Rachael Griffiths,DCHW02519706253871,31,0.0,,2017-12-20T08:50:13,0,0.0,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.993554249656957,,,,,,,,,,,1450301.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,0.0,13170.0,
1952,2022,Mr. Craig James,Carol Doyle,IIDZ48926975902371,0,0.5386393172,0.0,2018-02-06T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,2018.0,De 0 a 5 anos,20000.0,False,True,1.0,4620.0,
1957,2028,Joel White-Lewis,Hugh Foster,NEPS51536713130864,0,0.2984244453,0.0,2019-06-18T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,,,,,,,,,,,342905.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,30000.0,False,False,1.0,11880.0,
1962,2033,Michael Ali,Yvonne Garner,WNMF23294348311972,4,0.437155852,0.0,2019-11-01T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5714285714285714,0.4285714285714285,0.0,10000.0,,2001-01-01T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397613.0,397613.0,7.0,0.0,2018.0,De 0 a 5 anos,10000.0,False,True,1.0,3200.0,2020-05-13T17:46:45
1966,2037,Liam Pope,Reece James,SEEQ86070143271468,18,0.4777727384,0.0,2017-08-17T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,-0.677260331636915,20000.0,,,,,,,,,,209141.0,0.0,2.0,0.0,2016.0,De 0 a 5 anos,100000.0,False,False,0.7889557064,22289.0,2020-05-13T19:46:05
1967,2038,Benjamin Poole,Rachael Griffiths,DCHW02519706253871,31,0.0,,2017-12-20T08:50:13,0,0.0,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.993554249656957,,,,,,,,,,,1450301.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,0.0,13170.0,
1971,2043,Lee Bartlett-Fletcher,Tracey Owen,JPAL72760231225093,92,0.0,,2018-12-04T10:48:15,0,0.0,240000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.866025403784439,150000.0,,2020-03-31T03:00:00,3244940.0,2268105.0,3244940.0,574823.0,1115326.0,2325691.0,699915.0,3539940.0,924343.0,3.0,2615597.0,2017.0,De 0 a 5 anos,100000.0,False,True,0.0,14993.0,2020-05-13T20:11:48
1974,2046,Peter Day,Denise Parsons,JLVZ95589699386749,0,0.4414387506,0.0,2019-09-18T00:00:00,32,2568.29,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,15000.0,,,,,,,,,,18146460.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,150000.0,False,False,1.0,1310896.0,2020-05-13T20:13:55
1976,2048,Joel White-Lewis,Hugh Foster,NEPS51536713130864,0,0.2984244453,0.0,2019-06-18T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,,,,,,,,,,,342905.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,30000.0,False,False,1.0,11880.0,
1978,2051,Nicole Adams,Bruce Morgan,FIXX62185133473858,0,0.6436423155,0.0,2019-07-08T00:00:00,24,12924.0,45000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.0,,,2019-12-31T00:00:00,105413.0,39315.0,105413.0,33311.0,0.0,103365.0,103358.0,378528.0,65731.0,12.0,312797.0,2016.0,De 0 a 5 anos,70000.0,False,True,1.0,0.0,
1983,2056,Bryan Humphreys,Andrew Lane-Barry,DMPZ92267995656755,3,0.0,,2017-12-31T16:34:08,0,0.0,85000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,100000.0,,2019-12-31T03:00:00,85663229.0,60655809.0,114695964.0,43188525.0,14096514.0,28554987.0,33469841.0,214578169.0,114719403.0,12.0,99858766.0,2016.0,De 0 a 5 anos,28000.0,False,False,0.0,0.0,2020-05-13T20:30:06
1984,2057,David Moore,Mrs. Margaret Nelson,NIRS22286668315637,0,0.227029661,0.0,2020-02-14T00:00:00,163,14760.2,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,40000.0,,2019-05-31T00:00:00,13769660.0,6181072.0,14878097.0,7402373.0,3877601.0,12380609.0,4076110.0,8622213.0,0.0,5.0,0.0,2019.0,De 0 a 5 anos,1000000.0,False,False,1.0,1226044.0,2020-05-13T20:30:54
1986,2059,Malcolm Davies-Jones,Clare Campbell-Gordon,DHQI64727176133234,3,0.3700890405,0.0,2017-03-06T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.0,50000.0,,2019-07-31T00:00:00,12121750.0,17379471.0,19467096.0,473771.0,0.0,9010626.0,3145285.0,35373571.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,118000.0,False,False,1.0,444035.0,2020-05-13T20:36:24
1987,2060,Diane Kent,Miss Janice Wells,TWGV89699737341797,3,0.4697247613,0.0,2019-11-29T00:00:00,26,16155.36,100000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,80000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,52000.0,2020-05-13T20:37:21
1990,2063,Leigh Butler,Kyle Bull,NTKO21813251683839,18,0.627505787,0.0,2019-04-11T00:00:00,24,34920.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.866025403784439,20000.0,,,,,,,,,,158453.0,0.0,3.0,0.0,2018.0,De 0 a 5 anos,95400.0,False,True,1.0,2220.0,2020-05-13T20:24:41
1994,2067,Mr. Kevin Clark,Mr. Brandon Davies,GSHZ23277827583812,6,0.4315224568,0.0,2017-01-19T00:00:00,42,41017.32,150000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,-0.109207810966819,100000.0,,2020-03-30T03:00:00,1755916.0,1506236.0,1843983.0,-887573.0,0.0,847958.0,685781.0,1792089.0,717666.0,3.0,1074423.0,2016.0,De 0 a 5 anos,850000.0,False,False,0.8210720736,72600.0,2020-05-14T18:27:56
1995,2068,Bryan Humphreys,Andrew Lane-Barry,DMPZ92267995656755,3,0.0,,2017-12-31T16:34:08,0,0.0,104000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,104000.0,,2019-12-31T03:00:00,85663229.0,60655809.0,114695964.0,43188525.0,14096514.0,28554987.0,33469841.0,214578169.0,114719403.0,12.0,99858766.0,2016.0,De 0 a 5 anos,28000.0,False,False,0.0,0.0,2020-05-14T15:39:40
1996,2069,Ms. Emily Franklin,Denise Metcalfe,MQVK07333858929355,4,0.3622206994,0.0,2018-04-06T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,,,,,,,,,290106.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,15000.0,False,False,1.0,3840.0,2020-05-14T15:40:15
2004,2077,Hazel Turner-Noble,Paula Potts-Quinn,RGDN51710119824740,3,0.4024820107,0.0,2020-05-15T00:00:00,0,2794.4,15000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,,,,,,,,,,,1623285.0,0.0,6.0,0.0,2019.0,De 0 a 5 anos,100000.0,False,False,1.0,1375.0,
2005,2078,Naomi Lloyd,Charlie Woodward-Martin,WMZU04337032555540,6,0.4565175174,0.0,2018-07-23T00:00:00,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2018.0,De 0 a 5 anos,50000.0,False,False,1.0,22000.0,2020-05-14T18:46:21
2012,2085,Hazel Turner-Noble,Paula Potts-Quinn,RGDN51710119824740,3,0.4024820107,0.0,2020-05-15T00:00:00,0,2794.4,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,15000.0,,,,,,,,,,1623285.0,0.0,6.0,0.0,2019.0,De 0 a 5 anos,100000.0,False,False,1.0,1375.0,2020-05-14T20:33:26
2013,2086,Timothy Payne-Jones,Mr. Robert Watson,DGTE29616717852814,0,0.0,,2016-11-21T17:14:49,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,20000.0,,,,,,,,,,1330781.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,100000.0,False,False,0.0,11880.0,2020-05-14T20:34:36
2015,2088,Liam Pope,Reece James,SEEQ86070143271468,18,0.4777727384,0.0,2017-08-17T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,-0.677260331636915,26000.0,,,,,,,,,,1046898.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,100000.0,False,False,0.7889557064,22289.0,2020-05-14T20:37:09
2017,2090,Mr. Barry Wells,Danielle Hudson,CLDB61185288622179,3,0.3839191917,0.0,2018-10-25T00:00:00,4,2933.38,230000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,90000.0,,2019-12-31T03:00:00,2848959.0,1420705.0,2874103.0,1406332.0,0.0,1496394.0,1114753.0,7204448.0,7204448.0,12.0,0.0,2017.0,De 0 a 5 anos,200000.0,False,True,1.0,145732.0,2020-05-14T20:42:31
