,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
2211,2284,Sean Holt,Matthew Smith-Barlow,LSCH24696447512971,0,0.0,,2019-02-19T10:57:22,0,0.0,60000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,25000.0,,2019-12-31T03:00:00,39037790.0,10571404.0,45995467.0,35424062.0,733543.0,4295437.0,1238376.0,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,2500000.0,False,False,0.0,7178115.0,2020-05-25T18:33:16
2212,2285,Georgia Flynn,Mandy Shaw,XCNC86215358718800,4,0.4990725563,0.0,2017-01-27T00:00:00,39,40848.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.866025403784439,30000.0,,,,,,,,,,3633341.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,110000.0,False,True,1.0,56687.0,2020-05-25T20:11:08
2214,2287,Christian Knowles,Jessica Jones,MNBD70423411879555,5,0.5849381885,0.0,2008-11-13T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,10000.0,,,,,,,,,,62736441.0,0.0,3.0,0.0,2006.0,De 11 a 16 anos,426218624.0,False,False,1.0,17663800.0,2020-05-25T20:26:04
2215,2288,Helen Allen,Joanna James,VSQZ21069044126027,0,0.4518280429,0.0,2018-06-20T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,25000.0,,,,,,,,,,1770834.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,10000.0,False,False,1.0,216743.0,2020-05-25T20:27:18
2217,2290,Amy Carr,Jennifer Freeman-Barrett,OLBJ34699441965051,11,0.2777570091,0.0,2009-06-08T00:00:00,33,88113.6,250000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,3e-16,250000.0,,2019-12-31T03:00:00,6691704.0,2260154.0,7750339.0,2808676.0,3444000.0,2105860.0,224712.0,13021324.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,500000.0,False,False,0.8114758588,354329.0,2020-05-25T20:29:03
2224,2297,Toby Atkins,Dr. Christopher Saunders,DDMD82941295966539,6,0.3720908912,0.0,2018-01-31T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.866025403784439,50000.0,,,,,,,,,,29538684.0,10006542.0,12.0,19532142.0,2008.0,De 11 a 16 anos,600000.0,False,False,1.0,8640.0,2020-05-26T12:28:10
2226,2299,Dr. Michael Cooper,Trevor Williams,DWVL82874155794458,32,0.3352492347,0.0,2008-08-21T00:00:00,51,168788.91,280000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,-0.866025403784439,280000.0,,2019-12-31T03:00:00,8952097.0,4033824.0,9393764.0,2091309.0,16666.0,8348482.0,4510377.0,32143526.0,11420427.0,12.0,20723099.0,2007.0,De 11 a 16 anos,400000.0,True,True,1.0,683652.0,2020-05-26T16:49:59
2227,2300,Ross Goodwin,Alexander Miles,CQPF57275613132248,0,0.3422724883,0.0,2018-08-29T00:00:00,0,7560.0,30000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,,,,,,,,,,,24004120.0,2739746.0,12.0,21264374.0,2009.0,De 11 a 16 anos,60000.0,True,False,1.0,22800.0,
2236,2309,Marilyn Chan-Anderson,Raymond Parker,PCVI24213068479712,60,0.3757811558,0.0,2014-03-31T00:00:00,1,2400.02,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,-0.999990121860263,150000.0,,2019-12-31T03:00:00,531166.0,63137.0,531166.0,468028.0,0.0,0.0,0.0,2264737.0,1152678.0,12.0,1112059.0,2008.0,De 11 a 16 anos,50000.0,True,False,0.6913422987,25695.0,2020-05-26T17:37:16
2237,2310,Laura Stephenson,Mr. Tony Lewis,WJFB59435382443298,20,0.3744337468,0.0,2013-01-23T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6607142857142857,0.3392857142857142,0.999667071145065,7000.0,,,,,,,,,,1676515.0,0.0,3.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,False,1.0,67500.0,2020-05-26T16:52:50
2243,2316,Mr. Marcus Watson,Dr. Declan Smart,RQIG74405595579744,0,0.0,,2016-04-18T10:39:54,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.875,0.125,0.0,15000.0,,2019-12-31T00:00:00,2573442.0,1306475.0,3393451.0,2086975.0,0.0,254868.0,508814.0,6642318.0,3528440.0,12.0,3113878.0,2004.0,De 11 a 16 anos,1000000.0,False,True,0.0,418602.0,2020-05-26T16:58:13
2245,2318,Miss Jenna Campbell,Ms. Christine Knight,YIAZ61921387444575,0,0.0,,2017-08-29T17:00:21,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,20000.0,,,,,,,,,,1603182.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,10000.0,False,False,0.0,44000.0,2020-05-26T21:02:11
2250,2323,Toby Hill,Gavin Payne,LCPE62211324521311,0,0.5718949603,0.0,2014-02-11T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,15000.0,,,,,,,,,,87916.0,0.0,4.0,0.0,2008.0,De 11 a 16 anos,8000.0,False,True,1.0,14850.0,2020-05-26T20:47:36
2256,2329,Dr. Stephen Reed,Josephine Nicholson-Kennedy,BVPV31908548605050,27,0.3152892457,0.0,2013-03-05T00:00:00,0,8841.6,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.176484589353381,10000.0,,2019-12-31T00:00:00,1217880.0,977635.0,2151341.0,1173705.0,0.0,55618.0,1153718.0,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,False,0.0030024471,26795.0,2020-05-26T21:13:52
2259,2332,Terry King-Brown,Leslie Smith,SJWK90115301924947,977,0.3314390332,0.0,2011-08-02T00:00:00,65,70235.82,65000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.0,65000.0,,2020-01-31T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11886399.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,65000.0,False,False,1.0,500000.0,2020-05-26T21:16:23
2265,2338,Gordon Wilson,Mary Clark,XIDT37069748564653,0,0.2634910155,0.0,2017-09-08T00:00:00,0,0.0,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,70000.0,,2019-12-31T03:00:00,4084376.0,266427.0,4553121.0,4194709.0,86450.0,1089760.0,475960.0,1541248.0,903534.0,3.0,637714.0,2007.0,De 11 a 16 anos,500000.0,False,True,1.0,66800.0,2020-05-27T15:45:59
2266,2339,Daniel Simpson-Graham,Kenneth Stevens,JETD69976450338607,0,0.4560373794,0.0,2017-08-21T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,,,,,,,,,370831.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,6000.0,False,True,1.0,8140.0,2020-05-28T12:59:18
2272,2345,Dr. Russell Patel,Martyn Bishop,UZLG50982971220645,25,0.2049510348,0.0,2016-08-04T00:00:00,32,24120.0,285000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,-0.980902709206399,285000.0,,2019-12-31T03:00:00,15269897.0,11914996.0,24157092.0,6606533.0,2952453.0,2185314.0,12609089.0,36985675.0,23543317.0,12.0,13442358.0,2007.0,De 11 a 16 anos,500000.0,False,False,0.855464029,757294.0,2020-05-28T13:01:51
2275,2348,Victor Smith,Denis Moore,VRLB26644954124275,28,0.4425530194,0.0,2018-03-23T00:00:00,119,11864.5,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,35000.0,,,,,,,,,,4238453.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,False,1.0,14520.0,2020-05-28T13:14:38
2276,2349,Shane Taylor,Dr. Stuart Johnson,VBFR71925020573405,7,0.0,,2013-04-01T07:16:37,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,20000.0,,,,,,,,,,1594423.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,93700.0,False,True,0.0,99000.0,2020-05-28T13:05:21
2279,2352,Eric Hill-Higgins,Chloe Chapman,AWLB59487092897674,46,0.467796779,0.0,2010-12-09T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.509558912586152,15000.0,,2019-12-31T00:00:00,2637695.0,1525785.0,2808250.0,751045.0,91098.0,1558083.0,495818.0,9067108.0,4623302.0,12.0,4443806.0,2009.0,De 11 a 16 anos,700000.0,True,False,0.5180531,462052.0,2020-05-28T13:35:12
2285,2358,Mrs. Diana Scott,Oliver Robinson,DUAQ90588039110983,3,0.4818380404,0.0,2013-01-04T00:00:00,187,22692.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,0.0,30000.0,,,,,,,,,,12910397.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,600000.0,False,False,1.0,195000.0,2020-05-28T13:33:13
2296,2369,Sylvia Rose,Mrs. Kerry Hudson,QTYV59257984651476,8,0.2908974741,0.0,2013-04-25T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0800301810088628,30000.0,,,,,,,,,,662152.0,0.0,4.0,0.0,2007.0,De 11 a 16 anos,15000.0,False,False,1.0,11100.0,2020-05-28T13:35:44
2305,2378,Jamie Miller,Natalie Harrison,TSUX54942631244632,17,0.0,,2015-11-27T17:03:04,0,0.0,80000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,80000.0,,2019-12-31T03:00:00,6558624.0,7141088.0,8369944.0,787739.0,1680122.0,2107910.0,2039456.0,0.0,0.0,1.0,0.0,2009.0,De 11 a 16 anos,600000.0,False,True,0.0,422071.0,2020-05-28T13:55:56
2307,2380,Robert Carr,Harry Kaur,TOSB51053090876275,0,0.0,0.0,2020-05-28T03:00:00,0,0.0,1000000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,150000.0,2020-05-28T15:25:41,2019-12-31T03:00:00,18427000.0,10319000.0,21912000.0,1713000.0,3487000.0,12766000.0,0.0,21351000.0,8878000.0,12.0,12473000.0,2007.0,De 11 a 16 anos,100000.0,False,False,0.0,159285.0,
2315,2388,Suzanne Smith,Marian Day,AVAO63044598911311,14,0.5650457739,0.0,2019-12-17T00:00:00,42,118195.87,90000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,90000.0,,2019-12-31T03:00:00,40147679.0,40222591.0,56028277.0,15136282.0,15750000.0,14799137.0,23664583.0,119119198.0,31888914.0,12.0,87230284.0,2004.0,De 11 a 16 anos,3000000.0,False,True,1.0,7728528.0,2020-05-28T15:41:51
2328,2401,Naomi Barrett,Cameron Woods,KHXD72233313023413,5,0.6391596091,0.0,2014-04-17T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,30000.0,,,,,,,,,,1879974.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,5000.0,False,False,1.0,4440.0,2020-05-28T17:51:31
2331,2404,Stanley Brown,Katie Leach-Barnes,VJSA19813299288050,6,0.4713308015,0.0,2019-02-20T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.866025403784439,15000.0,,,,,,,,,,815759.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,False,1.0,38400.0,2020-05-28T19:53:20
2339,2412,Robert Gray,Yvonne Green,JNPG85281905421097,18,0.5157703658,0.0,2019-10-31T00:00:00,16,49896.0,400000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,400000.0,,2019-12-31T03:00:00,818478000.0,49943000.0,1768742000.0,1116493000.0,0.0,161666000.0,0.0,1808539000.0,998174000.0,12.0,810365000.0,2008.0,De 11 a 16 anos,1400000.0,False,False,1.0,1172113.0,2020-05-28T20:18:35
2345,2418,Harry Brooks,Lindsey Robinson,ZKXG66965585149294,4,0.410118929,0.0,2019-10-31T00:00:00,118,529820.0,500000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9285714285714284,0.0714285714285714,0.866025403784438,390000.0,2020-05-29T17:41:52,2019-12-31T03:00:00,11833814.0,7302151.0,12108532.0,4665598.0,0.0,6154334.0,5005128.0,9147814.0,1301860.0,12.0,7845954.0,2009.0,De 11 a 16 anos,10000.0,False,False,1.0,192400.0,
2355,2428,Victor Smith,Denis Moore,VRLB26644954124275,28,0.4425530194,0.0,2018-03-23T00:00:00,119,11864.5,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,50000.0,,,,,,,,,,4238453.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,False,1.0,14520.0,2020-05-29T15:04:59
2359,2432,Ashleigh Allen-Ahmed,Laura Shaw-Turner,OQTP06350836010371,7,0.0,,2010-04-22T15:18:40,0,0.0,40000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9285714285714284,0.0714285714285714,0.970428404275368,40000.0,,2019-12-31T00:00:00,1089020.0,144924.0,1252951.0,633970.0,0.0,490963.0,510054.0,3261542.0,1262466.0,12.0,1999076.0,2009.0,De 11 a 16 anos,33000.0,False,False,0.0,192400.0,2020-05-29T15:15:32
2371,2444,Dr. Deborah Grant,Ms. Zoe Ryan,UFIW88014780873641,8,0.0408820571,0.0,2017-07-28T00:00:00,0,0.0,49000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.188377651731386,10000.0,,,,,,,,,,430511.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,80000.0,False,False,0.9615758397,8640.0,2020-05-29T16:57:52
2381,2454,Roger Power,Danny Bell,SDAC44325134254964,15,0.3258347962,0.0,2008-12-09T00:00:00,61,87987.8,140000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,140000.0,,2019-12-31T03:00:00,1547274.0,596942.0,1846246.0,1328037.0,0.0,547587.0,386829.0,4935489.0,1437971.0,12.0,3497518.0,2007.0,De 11 a 16 anos,900000.0,False,False,1.0,114000.0,2020-05-29T19:00:12
2394,2467,Miss Janet Stanley,Mandy Gordon,GBVU36208579018512,19,0.0,,2016-12-05T14:33:43,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.93678791459104,15000.0,,,,,,,,,,5880123.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,200000.0,False,True,0.0,0.0,2020-06-01T15:09:38
2398,2471,Carol Day,Terence Kirby,IJRV52317490367799,137,0.4127660012,0.0,2015-05-27T00:00:00,44,523457.15,350000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,-0.872901349861734,350000.0,,2019-12-31T03:00:00,18529768.0,8663644.0,19974168.0,700000.0,1472373.0,9324461.0,3312347.0,42087709.0,15339754.0,12.0,26747955.0,2004.0,De 11 a 16 anos,700000.0,True,True,0.9851802359,2703828.0,2020-06-01T15:18:04
2401,2474,Andrea Gray,Georgia Horton-Freeman,NUGC11634538161108,93,0.0,,2015-07-21T14:40:20,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.558659394642589,5000.0,,2019-12-31T00:00:00,9016099.0,992870.0,9262913.0,7987407.0,282635.0,1378374.0,1698076.0,6695873.0,3326431.0,12.0,3369442.0,2008.0,De 11 a 16 anos,200000.0,False,False,0.0,0.0,2020-06-01T19:17:35
2407,2480,Margaret Williams,Jane Williams,BXBI88167937326178,69,0.3554639432,0.0,2012-05-09T00:00:00,26,32824.72,135000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,135000.0,,0001-01-01T06:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73889121.0,20944061.0,12.0,52945060.0,2009.0,De 11 a 16 anos,150000.0,False,False,1.0,5040000.0,2020-06-01T20:08:39
2408,2481,Miss Jayne Norman,Alison Stone,QFET26712913581856,6,0.463519157,0.0,2017-02-09T00:00:00,52,24965.4,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,30000.0,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462120.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,500000.0,False,True,1.0,4400.0,2020-06-01T20:13:42
2410,2483,Ruth Webb-Stevens,Charlie Hayes-Hancock,GTCY94111653545241,20,0.4317631226,0.0,2008-04-24T00:00:00,55,1180370.61,1100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.597181622002947,1100000.0,,2019-06-30T03:00:00,32626186.0,12233125.0,34652983.0,21106806.0,3150000.0,11727248.0,13915709.0,33921388.0,15661421.0,6.0,18259967.0,2006.0,De 11 a 16 anos,1200000.0,False,False,0.9801627166,6227429.0,2020-06-01T19:49:58
2426,2499,Karen Manning,Gavin Coleman,WHQL39719346986330,28,0.0,,2011-08-08T11:28:00,0,0.0,1150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.961985288352225,1150000.0,,2019-12-31T03:00:00,210677908.0,119671915.0,231851188.0,111207844.0,3900551.0,135330309.0,44444561.0,642151149.0,215273375.0,12.0,426877774.0,2005.0,De 11 a 16 anos,2000000.0,False,False,0.0,33972684.0,2020-06-02T14:36:28
2430,2503,Brett Horton-Davey,Ms. Lynn Thomas,QPJX12071347335105,32,0.0,,2011-05-10T11:43:11,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,-0.975501173795724,30000.0,,2019-12-31T00:00:00,108837000.0,69315000.0,172351000.0,71344000.0,55997000.0,42297000.0,40597000.0,289845000.0,123201000.0,12.0,166644000.0,2007.0,De 11 a 16 anos,29144456.0,False,False,0.0,6542320.0,2020-06-03T12:16:07
2454,2527,Mary Smith,Mr. Leon Smith,HMOW17454360616914,18,0.6915,0.0,2013-02-18T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,7.5e-15,50000.0,,2019-12-31T00:00:00,3327776.0,182175.0,3452993.0,2960528.0,0.0,1521938.0,857889.0,9298412.0,3789050.0,12.0,5509362.0,2009.0,De 11 a 16 anos,900000.0,False,True,0.9918288416,798697.0,2020-06-03T18:13:06
2455,2528,Kimberley Parry,Dr. Stephen Field,GIVP38052903290186,3,0.6329914446,0.0,2020-04-15T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,10000.0,,,,,,,,,,2147119.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,40000.0,False,False,1.0,66000.0,2020-06-03T18:14:08
2464,2537,Barry Whitehead,Mrs. Dawn Kay,LSWO05242442631373,14,0.2860282532,0.0,2009-06-17T00:00:00,0,0.0,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.866025403784439,300000.0,,2019-12-31T03:00:00,5856158.0,4784832.0,10871217.0,6086385.0,624466.0,1733468.0,3643168.0,37343047.0,7235327.0,12.0,30107720.0,2006.0,De 11 a 16 anos,1000000.0,False,True,1.0,1453514.0,2020-06-03T18:45:20
2482,2555,Andrew Fisher,Dr. Karl Mitchell,EOSA76743104535623,2,0.4491461276,0.0,2011-05-19T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,20000.0,,2019-12-31T00:00:00,5920826.0,21761.0,6088814.0,5985950.0,0.0,3338031.0,1006886.0,894804.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,1500000.0,False,True,1.0,193410.0,2020-06-04T20:25:25
2491,2564,Tina Hobbs,Miss Suzanne Russell,JYLY58309642438239,245,0.2324136731,0.0,2012-05-30T00:00:00,0,0.0,160000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,160000.0,2020-06-05T14:58:38,2018-12-31T02:00:00,21127679.0,305643.0,24082649.0,23777006.0,0.0,13374655.0,3579986.0,19468648.0,9976978.0,12.0,9491670.0,2004.0,De 11 a 16 anos,500000.0,False,False,1.0,499500.0,
2503,2576,Jasmine Powell-King,Geraldine Ward,GPXG19427137072476,21,0.2376033887,0.0,2008-09-30T00:00:00,59,12509.91,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.866025403784439,35000.0,,2019-12-31T00:00:00,2112220.0,1038211.0,2155318.0,1117107.0,252164.0,902041.0,903145.0,4482306.0,1321058.0,12.0,3161248.0,2008.0,De 11 a 16 anos,200000.0,False,False,1.0,66000.0,2020-06-08T16:14:37
2505,2578,Dr. Gordon Lloyd,Miss Alexandra Graham,VDKM49598190317908,9,0.4690957976,0.0,2018-12-12T00:00:00,0,0.0,25000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,25000.0,,,,,,,,,,1410997.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,20000.0,False,False,1.0,9600.0,2020-06-05T20:55:33
2528,2601,Lynda Herbert,Mohammed Davies,ZNVJ76130674911402,0,0.3767650865,0.0,2017-12-06T00:00:00,0,0.0,49500.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.0,5000.0,,,,,,,,,,107547.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,20000.0,False,True,1.0,12800.0,2020-06-09T18:18:01
2535,2608,Mrs. Frances Thomas,Carolyn Hunter,TQNA78512384585352,4,0.3960572898,0.0,2018-04-03T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,50000.0,,,,,,,,,,4300009.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,200000.0,False,True,1.0,33000.0,2020-06-09T20:46:57
2551,2624,Ian Jordan,Dr. Bruce Ellis,YSOL50029380040704,5,0.3948846371,0.0,2020-01-22T00:00:00,0,0.0,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,88000.0,,2019-12-31T03:00:00,708641.0,47724.0,1652797.0,1605073.0,0.0,450325.0,98673.0,8384791.0,4609117.0,12.0,3775674.0,2006.0,De 11 a 16 anos,200000.0,False,False,1.0,6314.0,2020-06-10T17:23:09
2556,2629,Mrs. Sally Stewart,Miss Nicole Baldwin,IGKY91191820417733,62,0.356487366,0.0,2018-10-30T00:00:00,11,3960.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.991017229079329,30000.0,,2019-12-31T00:00:00,11074062.0,4809299.0,11288255.0,6075346.0,0.0,8102850.0,1251480.0,10598406.0,5867006.0,12.0,4731400.0,2009.0,De 11 a 16 anos,150000.0,False,True,1.0,0.0,2020-06-10T20:18:37
2565,2638,Jodie Booth-Cunningham,Nathan Jones,UJUZ09374086850480,36,0.4250424607,0.0,2009-02-13T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.931745050174331,15000.0,,2019-12-31T00:00:00,5282755.0,3273120.0,5285481.0,1996664.0,49108.0,2138147.0,3083984.0,3448717.0,3291530.0,12.0,157187.0,2006.0,De 11 a 16 anos,100000.0,False,False,1.0,0.0,2020-06-12T15:14:12
2567,2640,Dr. Harriet Lamb,Dennis Pritchard,YHUS80934258911900,0,0.2623429156,0.0,2018-09-26T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,20000.0,,,,,,,,,,3018233.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,110000.0,False,True,1.0,51600.0,2020-06-12T15:15:44
2571,2644,Neil Palmer,Rebecca Bryant,ZLOZ66321362994651,6,0.477695777,0.0,2011-02-03T00:00:00,41,5057.4,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,-0.866025403784439,30000.0,,2019-12-31T00:00:00,925317.0,0.0,1008842.0,477370.0,0.0,0.0,659442.0,1392480.0,490089.0,12.0,902391.0,2006.0,De 11 a 16 anos,15000.0,False,True,1.0,59400.0,2020-06-12T20:14:20
2579,2652,Olivia Brown,Maureen Roberts,ZQZQ63822896328205,63,0.5350265072,0.0,2014-04-02T00:00:00,37,24315.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,-0.999985401916426,15000.0,,2019-12-31T00:00:00,1072944.0,227389.0,1673350.0,1445960.0,0.0,917929.0,60971.0,1837367.0,657225.0,12.0,1180142.0,2008.0,De 11 a 16 anos,400000.0,False,True,0.8736637432,182229.0,2020-06-12T20:17:21
2580,2653,Dr. Mohamed Bentley,Patricia Williams,PIYO52941322698631,3,0.0,,2013-12-27T16:40:57,0,0.0,25000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,-0.866025403784439,25000.0,,,,,,,,,,3064748.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,20000.0,False,False,0.0,68400.0,2020-06-12T20:27:17
2604,2677,Ross Goodwin,Alexander Miles,CQPF57275613132248,0,0.3422724883,0.0,2018-08-29T00:00:00,0,7560.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,15000.0,,,,,,,,,,24004120.0,2739746.0,12.0,21264374.0,2009.0,De 11 a 16 anos,60000.0,True,False,1.0,22800.0,2020-06-16T15:19:38
2610,2683,Dr. Mandy Ali,Lynn Wood,UCJK31372480896953,3,0.2957828157,0.0,2017-06-27T00:00:00,33,7349.67,45000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,45000.0,,,,,,,,,,5946032.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,500000.0,False,False,1.0,198000.0,2020-06-16T15:42:12
