,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
308,321,Sara Parker,Frank Robinson,BMKW20752542848636,0,0.3817420992,0.0,2016-08-26T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,15000.0,,,,,,,,,,3200000.0,0.0,12.0,0.0,1991.0,Acima de 17 anos,50000.0,False,True,1.0,5400.0,2020-02-13T19:16:28
310,323,Ms. Teresa Rowe,Paige Smith-White,AMVS99974579709322,0,0.4694312796,0.0,2019-02-07T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,10000.0,,,,,,,,,,236116.0,0.0,12.0,0.0,1976.0,Acima de 17 anos,100000.0,False,True,1.0,17600.0,2020-02-13T19:17:06
311,324,Tracy Poole,Tina Davis-Jones,NCJH33151395173838,30,0.326457378,0.0,2012-12-18T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,30000.0,,,,,,,,,,12572516.0,0.0,11.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,True,0.9587071402,284800.0,2020-02-13T19:06:30
312,325,Mr. Charlie Jenkins,Jeremy Mason,VHYJ58683844676302,0,0.0,,2020-02-05T17:29:56,0,0.0,15000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,,,,,,,,,,,851725.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,20000.0,True,True,0.0,0.0,
315,328,Dr. Kyle Morgan,Miss Kerry Kirk,QECF62208951020022,20,0.0,,2017-10-30T10:52:53,0,0.0,150000000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,47000.0,2020-02-13T19:09:01,2019-12-31T03:00:00,4323871.0,895301.0,6007163.0,4686219.0,0.0,2196896.0,1408671.0,21445991.0,13941746.0,12.0,7504245.0,2012.0,De 6 a 10 anos,100000.0,False,True,0.0,2700.0,
316,329,Cheryl Clarke-Rees,Miss Samantha Nash,JQBU99114877618479,0,0.4907988588,0.0,2017-03-21T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,20000.0,,2018-12-31T00:00:00,460331.0,36522.0,1074731.0,1038209.0,0.0,0.0,0.0,1298837.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,20000.0,False,True,1.0,18000.0,2020-02-13T19:44:55
317,330,Ms. Jacqueline Newton,Declan Elliott-Watson,YOCF61377912302172,6,0.5805373759,0.0,2017-08-31T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,10000.0,,,,,,,,,,3571566.0,0.0,12.0,0.0,1993.0,Acima de 17 anos,100000.0,False,True,0.5390808331,41600.0,2020-02-13T19:13:29
318,331,Shane Middleton-Scott,Gerald Fisher,GYBA95123033813145,3,0.585355829,0.0,2016-09-26T00:00:00,0,0.0,49999.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,20000.0,2020-02-13T19:10:08,,,,,,,,,2359021.0,0.0,12.0,0.0,1992.0,Acima de 17 anos,90000.0,False,True,1.0,75600.0,
323,336,Michael Wilson,Brenda Davis,GBOC70156244571026,18,0.2484828499,0.0,2017-01-12T00:00:00,26,2326.81,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,-0.866025403784438,15000.0,,,,,,,,,,827341.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,10000.0,True,True,1.0,2700.0,2020-02-13T20:26:39
327,340,Lewis Smith,Leon Cunningham,HSCL01110863335400,1,0.0,,2017-07-07T10:18:30,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,10000.0,,,,,,,,,,651269.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,5000.0,False,True,0.0,10800.0,2020-02-17T16:15:15
328,341,Bryan Banks-Brown,Mr. Callum Richards,LVPC56014978676751,30,0.3994591348,0.0,2014-06-13T00:00:00,37,299767.2,200000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,200000.0,,2019-03-31T03:00:00,1643374.0,1171046.0,2132379.0,498621.0,146406.0,1160180.0,381064.0,2325641.0,1878669.0,3.0,446972.0,2011.0,De 6 a 10 anos,1500000.0,False,True,0.926123726,649935.0,2020-02-17T16:17:30
329,342,Declan Hall-Phillips,Aimee Cooper,RPIW31490472382571,14,0.5189080828,0.0,2017-09-18T00:00:00,18,4819.37,40000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,,,,,,,,,1570281.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,72400.0,True,True,1.0,720.0,
330,343,Shane Jones,Dawn Perry,KIDB69257615073346,0,0.0,,2020-01-10T17:29:43,0,0.0,5000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,5000.0,,,,,,,,,,701487.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,150000.0,False,True,0.0,720.0,2020-02-17T16:25:30
331,344,Mrs. Vanessa Kaur,Vanessa Clarke-Lees,PDIC81281616578261,6,0.0,,2019-12-09T10:08:54,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,15000.0,,,,,,,,,,659185.0,0.0,5.0,0.0,2012.0,De 6 a 10 anos,100000.0,False,True,0.0,4400.0,2020-02-17T17:13:45
332,345,Sian Evans,Marie Chapman,AXJA46741304327572,20,0.2964319012,0.0,2017-03-20T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.0,,,2019-06-30T00:00:00,1857065.0,1957368.0,2126654.0,131693.0,1076971.0,622952.0,615112.0,1854396.0,836285.0,6.0,1018111.0,2016.0,De 0 a 5 anos,100000.0,True,True,1.0,16500.0,
333,346,Vincent Davies,Amber Jones,LQNT97481584976268,0,0.0,,2017-04-28T17:21:45,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,15000.0,,,,,,,,,,585105.0,0.0,6.0,0.0,2011.0,De 6 a 10 anos,5000.0,False,True,0.0,5120.0,2020-02-17T16:36:00
334,347,Kayleigh Saunders,Josephine Webb,AXWP77730743321841,18,0.3756458677,0.0,2009-12-15T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.866025403784439,15000.0,,,,,,,,,,931706.0,0.0,12.0,0.0,2000.0,Acima de 17 anos,80000.0,False,True,1.0,11000.0,2020-02-17T17:13:13
335,348,Damien Harris,Ms. Gemma Parker,XGFU01599165399052,6,0.0,,2017-02-03T11:44:42,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.490566037735849,0.5094339622641509,0.0,20000.0,,,,,,,,,,827521.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,10000.0,False,True,0.0,3520.0,2020-02-17T17:11:59
336,349,Zoe Kay,Gerald Roberts,IOLU97290242185314,4,0.0,,2017-08-24T17:24:53,0,0.0,49999.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,25000.0,,,,,,,,,,10980039.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,80000.0,False,True,0.0,43000.0,2020-02-17T16:38:14
338,351,Annette Thompson,Alison Davidson,GNBU00248056398212,7,0.5324386574,0.0,2017-04-03T00:00:00,0,650774.72,400000.0,AprovadoComite,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.974328421048946,400000.0,2020-02-17T17:30:01,2019-09-30T03:00:00,13916574.0,13656054.0,13921380.0,265325.0,0.0,2370981.0,9538940.0,36080889.0,7227812.0,9.0,28853077.0,2016.0,De 0 a 5 anos,350000.0,False,True,0.9861028861,21500.0,
339,352,Lee Bartlett-Fletcher,Tracey Owen,JPAL72760231225093,92,0.0,,2018-12-04T10:48:15,0,0.0,400000.0,AprovadoComite,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,-0.866025403784439,240000.0,2020-02-17T17:32:06,2019-12-31T03:00:00,2097672.0,1522849.0,2097672.0,574823.0,456326.0,1242770.0,679214.0,6884218.0,21037670.0,12.0,4780451.0,2017.0,De 0 a 5 anos,100000.0,False,True,0.0,14993.0,
341,354,Marie Khan-Law,Sara Lee,AZSC87069187552433,28,0.3649911668,0.0,2019-03-13T00:00:00,24,11796.6,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,25000.0,,,,,,,,,,1971118.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,False,True,1.0,5720.0,2020-02-17T16:33:59
343,356,Kenneth Harding,Miss Jean Johnson,NVRA01836223320976,31,0.3537143689,0.0,2016-02-15T00:00:00,9,1802.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3773584905660377,0.6226415094339622,0.2524798390833,12000.0,,2019-12-31T00:00:00,226394.0,258756.0,228252.0,188486.0,138414.0,112262.0,92943.0,1344881.0,163144.0,12.0,1180737.0,2015.0,De 0 a 5 anos,30000.0,False,True,0.9691207615,13440.0,2020-02-17T17:22:19
344,358,Sophie Green,Edward Jones,TNBC71231349846118,23,0.4483510729,0.0,2018-05-09T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,-0.866025403784438,,,,,,,,,,,382300.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,140000.0,True,True,1.0,2960.0,
345,359,Francesca Martin,Grace Brown,IAVQ10124598897345,0,0.0,,2017-09-18T14:27:04,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,30000.0,,,,,,,,,,3380293.0,0.0,12.0,0.0,1995.0,Acima de 17 anos,200000.0,False,True,0.0,229693.0,2020-02-17T17:27:19
347,361,Dr. Dale Hughes,Diana Lewis,KYEC30750033896793,3,0.4549867866,0.0,2018-03-05T00:00:00,9,5913.34,35000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,35000.0,,,,,,,,,,4795183.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,150000.0,False,True,1.0,3837.0,2020-02-17T17:33:40
348,362,Dr. Jonathan Marshall,Dr. Patricia Garner,XKYK03095095761466,3,0.0,,2017-01-24T15:21:46,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,10000.0,,,,,,,,,,670491.0,0.0,12.0,0.0,2003.0,Acima de 17 anos,110000.0,False,True,0.0,63000.0,2020-02-17T17:32:33
349,363,Mr. Hugh Patel,Wendy Glover,ERMV02831916774075,5,0.2135674693,0.0,2019-03-15T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,,,,,,,,,,1952436.0,0.0,8.0,0.0,2009.0,De 11 a 16 anos,150000.0,False,True,1.0,5400.0,2020-02-17T17:48:32
350,364,Frederick Barrett,Beth Bell,WQHU51155178920011,89,0.3399164539,0.0,2006-06-06T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,30000.0,,,,,,,,,,2090136.0,0.0,12.0,0.0,1988.0,Acima de 17 anos,93700.0,False,True,1.0,34218.0,2020-02-17T17:47:52
351,366,Malcolm Thomas,Dr. Ian Armstrong,PCEF26648358231204,31,0.3708316101,0.0,2012-10-11T00:00:00,32,11606.4,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,25000.0,,,,,,,,,,1683902.0,0.0,12.0,0.0,1998.0,Acima de 17 anos,100000.0,False,True,1.0,181006.0,2020-02-17T17:47:14
352,367,Miss Elizabeth Simpson,John Connolly-Davey,CMYX66406780479939,111,0.306717889,0.0,2010-05-10T00:00:00,0,0.0,49500.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.20927026561724,15000.0,,,,,,,,,,2811388.0,0.0,12.0,0.0,1994.0,Acima de 17 anos,100000.0,False,True,0.4233630894,21500.0,2020-02-17T17:53:25
353,368,Dr. Hayley Freeman,Mr. Garry Green,XCGV50737515493791,224,0.3144315725,0.0,2014-02-26T00:00:00,26,31523.31,100000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,-0.980388898418926,40000.0,2020-02-17T17:32:45,2018-12-31T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058865.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,95400.0,False,True,1.0,4400.0,
354,370,Dr. Rachel Henderson,Dennis Williams-Singh,ZIRM13188329651542,0,0.0,,2006-09-14T17:09:07,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,1580968.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,10000.0,False,True,0.0,42900.0,2020-02-17T17:53:56
358,374,Elizabeth Sutton,Mrs. Hayley Burrows,RYNH95256886398640,34,0.3592020177,0.0,2011-04-07T00:00:00,0,0.0,80000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,80000.0,,2018-12-31T02:00:00,2486009.0,140453.0,2903694.0,2763240.0,0.0,0.0,1005026.0,5342332.0,2457047.0,12.0,2885285.0,2005.0,De 11 a 16 anos,40000.0,True,True,0.9919967597,86000.0,2020-02-17T18:56:41
360,376,Georgina Thompson,Dr. Henry Smart,MMEM21286090279300,5,0.0,,2019-09-12T13:49:13,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.490566037735849,0.5094339622641509,0.0,10000.0,,,,,,,,,,519682.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,200000.0,False,True,0.0,9504.0,2020-02-17T19:10:15
362,378,Patricia Miles-O'Connor,Steven Morgan,LEKH15898039517032,3,0.5672013598,0.0,2019-02-20T00:00:00,11,1561.98,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,15000.0,,,,,,,,,,1314701.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,100000.0,False,True,1.0,18900.0,2020-02-17T18:10:52
363,379,Ms. Janice Holmes,Megan Patel-Davis,QANS21546073949429,0,0.0,,2017-01-23T17:21:06,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,10000.0,,,,,,,,,,298481.0,0.0,12.0,0.0,1984.0,Acima de 17 anos,72400.0,False,True,0.0,99000.0,2020-02-17T19:23:24
367,383,Donald Smith-Hutchinson,Arthur Jones,USJY14775079920322,3,0.0,,2013-01-11T17:14:35,0,0.0,25000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,25000.0,,,,,,,,,,3249611.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,50000.0,False,True,0.0,49400.0,2020-02-17T19:58:47
368,384,Tracey Jones,Miss Jodie Gordon,DSDP42915296213541,25,0.3576923077,0.0,2010-04-12T00:00:00,48,183947.84,150000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.914419492608694,140000.0,,2019-12-31T03:00:00,7380376.0,5419688.0,7425106.0,114165.0,0.0,3907517.0,1230056.0,12794141.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,100000.0,False,True,0.9895970252,892646.0,2020-02-17T19:20:33
369,385,Thomas Allen,Linda Cook,AMTY32020615312575,4,0.4348023596,0.0,2015-09-16T00:00:00,27,20838.54,48900.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,40000.0,,,,,,,,,,1366296.0,0.0,7.0,0.0,2015.0,De 0 a 5 anos,40000.0,False,True,1.0,13440.0,2020-02-17T19:59:58
372,388,Dr. Benjamin Crawford,Callum Bentley,UVEG17189372628409,3,0.5679427527,0.0,2019-03-07T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,15000.0,,,,,,,,,,693166.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,20000.0,False,True,1.0,11200.0,2020-02-17T20:00:48
374,390,Dr. Nigel Scott,Derek Hill,HACJ40097641322816,3,0.0,,2019-03-11T17:28:04,0,0.0,17000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,,,2018-09-30T00:00:00,191251.0,4306.0,191251.0,150000.0,0.0,0.0,9887.0,68529.0,43547.0,3.0,24983.0,2018.0,De 0 a 5 anos,150000.0,True,True,0.0,1720.0,
376,393,Joyce Ward,Mark Martin,GRTO26476605372312,2,0.2606411612,0.0,2019-03-20T00:00:00,126,158627.16,100000.0,AprovadoComite,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,30000.0,2020-02-17T20:28:24,2019-12-31T03:00:00,2064090.0,3903043.0,2539062.0,-1363981.0,0.0,741680.0,545225.0,0.0,0.0,1.0,0.0,2013.0,De 6 a 10 anos,0.0,False,True,1.0,15000.0,
377,394,Mr. Karl Hughes,Mrs. Chloe Tucker,FUTS30663374124273,5,0.0,,2017-03-03T17:44:49,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,-0.999812646676133,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2011.0,De 6 a 10 anos,100.0,False,True,0.0,4320.0,2020-02-17T19:46:30
378,395,Amber Browne,Natasha Powell,URHT04866185134825,26,0.0,,2017-04-06T08:46:48,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,10000.0,,,,,,,,,,988379.0,0.0,11.0,0.0,2015.0,De 0 a 5 anos,20000.0,False,True,0.0,2200.0,2020-02-17T19:46:57
379,396,Samantha Evans,Andrea Hobbs,DZZP77726440773562,7,0.0,,2018-08-21T16:12:59,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,-0.866025403784439,30000.0,,2018-12-31T00:00:00,2337149.0,2345646.0,2345646.0,1029696.0,113052.0,675431.0,36418.0,3160445.0,1402051.0,12.0,1758394.0,2013.0,De 6 a 10 anos,300000.0,False,True,0.0,26400.0,2020-02-17T20:17:57
380,397,Hilary Cook-Morris,Marcus Price,ZPEJ95704703309758,2,0.2616098406,0.0,2018-06-20T00:00:00,8,1872.93,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,5883801.0,2774316.0,6.0,3109485.0,2008.0,De 11 a 16 anos,150000.0,False,True,1.0,2700.0,2020-02-17T20:20:09
381,398,Jason Fraser,Jeremy Wright,DRIV56145021015278,4,0.2737072834,0.0,2018-02-05T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.490566037735849,0.5094339622641509,0.0,18000.0,,,,,,,,,,751713.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,200000.0,False,True,1.0,36000.0,2020-02-17T20:03:21
382,399,Mr. Malcolm Wade,Conor Bennett,MPTH08460440214856,4,0.4964717942,0.0,2006-07-18T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,3278112.0,0.0,12.0,0.0,1993.0,Acima de 17 anos,300000.0,False,True,1.0,240000.0,2020-02-17T18:10:10
383,400,Dr. Hayley Freeman,Mr. Garry Green,XCGV50737515493791,224,0.3144315725,0.0,2014-02-26T00:00:00,26,31523.31,100000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,-0.980388898418926,40000.0,,2019-12-31T03:00:00,1468945.0,100267.0,1468945.0,606785.0,15624.0,0.0,1734770.0,1940661.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,95400.0,False,True,1.0,4400.0,2020-02-17T20:34:51
384,401,Leonard Davies,Kenneth Thomas,HDCP21674482518994,196,0.3645702294,0.0,2015-10-26T00:00:00,11,21067.2,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,-0.999479002701835,35000.0,,2019-06-30T00:00:00,3730912.0,3028509.0,3839849.0,670247.0,863971.0,2409392.0,813758.0,5752872.0,2295022.0,6.0,3457850.0,1994.0,Acima de 17 anos,110000.0,False,True,0.8647141761,76000.0,2020-02-17T20:20:50
385,402,Joyce Elliott,Mandy Thompson-Ahmed,AGLC61455769671359,0,0.0,,2016-07-27T17:20:19,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,45000.0,,,,,,,,,,9406255.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,True,0.0,5720.0,2020-02-17T20:21:43
390,407,Mrs. Mary Scott,Mrs. Tina Gibson,SVYX43638551940351,2,0.5766470903,0.0,2006-07-18T00:00:00,50,12336.67,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,1917759.0,0.0,12.0,0.0,1981.0,Acima de 17 anos,10000.0,False,True,1.0,7040.0,2020-02-17T20:02:31
391,408,Miss Natalie Wright,Mr. Jamie Palmer,ABOH69590581773707,20,0.4132981729,0.0,2018-09-25T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,-0.866025403784439,10000.0,,,,,,,,,,0.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,30000.0,False,True,1.0,720.0,2020-02-17T20:23:30
393,410,Hazel Ross,Chelsea Singh,CASL82587952232562,16,0.4701973788,0.0,2019-12-27T00:00:00,25,985.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,10000.0,,,,,,,,,,1126985.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,99800.0,False,True,1.0,35200.0,2020-02-17T20:41:44
394,411,Dean Khan,Dr. Tony Barnett,CVHG00445443505322,21,0.3276895703,0.0,2017-10-25T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,-0.866025403784439,50000.0,,,,,,,,,,1498459.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,1000000.0,False,True,1.0,120000.0,2020-02-17T20:45:27
395,413,Dr. Kyle Morgan,Miss Kerry Kirk,QECF62208951020022,20,0.0,,2017-10-30T10:52:53,0,0.0,120000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,120000.0,2020-02-17T21:06:04,2019-12-31T03:00:00,4323871.0,895301.0,6007163.0,4686219.0,0.0,2196896.0,1408671.0,21445991.0,13941746.0,12.0,7504245.0,2012.0,De 6 a 10 anos,100000.0,False,True,0.0,2700.0,
396,414,Lisa Jones,Ms. Marilyn Macdonald,XCCG55847948703706,22,0.4217446292,0.0,2017-01-31T00:00:00,20,3498.66,24000.0,AprovadoComite,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.415320691387656,17000.0,2020-02-17T21:06:39,,,,,,,,,1226031.0,0.0,12.0,0.0,1987.0,Acima de 17 anos,100000.0,False,True,0.8937693295,16200.0,
397,415,Ms. Charlene Bell,Eleanor Roberts,IZCT65944036425841,8,0.6474171732,0.0,2015-10-14T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,-0.866025403784438,50000.0,,,,,,,,,,4606547.0,0.0,6.0,0.0,1992.0,Acima de 17 anos,849000.0,False,True,1.0,16200.0,2020-02-18T11:47:57
398,416,Mr. Stephen Barnes,Tracy Collins,BZIO58735071460546,0,0.0,,2018-05-18T17:26:11,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,5000.0,,,,,,,,,,438829.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,120000.0,False,True,0.0,5120.0,2020-02-18T14:01:23
399,417,Stanley Ahmed,Tracy Collins,SJDQ27103043831601,13,0.0,,2016-02-18T17:19:32,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,2e-16,10000.0,,,,,,,,,,586009.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,600000.0,False,True,0.0,15000.0,2020-02-18T14:01:53
400,418,Martyn Brown-Jackson,Miss Frances Bull,EHDJ94994204173246,779,0.3460075111,0.0,2009-08-14T00:00:00,0,0.0,88500.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.645773136509262,75000.0,,2018-12-31T02:00:00,3603743.0,101036.0,3763064.0,3662028.0,0.0,829122.0,2420492.0,3724929.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,400000.0,False,True,0.9388661319,26000.0,2020-02-18T17:43:38
403,421,Ashleigh Allen-Ahmed,Laura Shaw-Turner,OQTP06350836010371,7,0.0,,2010-04-22T15:18:40,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,-0.970428404275368,50000.0,,2019-11-30T00:00:00,2279433.0,865521.0,2361747.0,1097005.0,18199.0,1124970.0,742774.0,707528.0,0.0,11.0,0.0,2009.0,De 11 a 16 anos,33000.0,False,True,0.0,66000.0,2020-02-18T14:42:48
404,422,Ruth Miller,Kathryn Hunt-Williams,KUDU84371349955440,11,0.0,,2014-01-31T17:16:51,0,0.0,15000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,10000.0,,,,,,,,,,331360.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,140000.0,False,True,0.0,4400.0,2020-02-18T14:44:57
405,423,Anna Shaw,Ms. Brenda Richards,MXAA13401636387232,3,0.0,,2019-04-04T17:23:08,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,0.0,5000.0,,2019-12-31T00:00:00,800360.0,92837.0,800360.0,893197.0,0.0,0.0,2218661.0,162322.0,0.0,12.0,0.0,1984.0,Acima de 17 anos,60000.0,False,True,0.0,3520.0,2020-02-18T14:37:48
406,424,Joseph Jenkins,Ms. Jean Watts,PJEM45211853371488,0,0.0,,2019-10-22T17:29:21,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,5000.0,,,,,,,,,,112032.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,10000.0,False,True,0.0,1350.0,2020-02-18T14:33:52
