,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
495,513,Andrew Wood,Mr. Robin Smith,RPVV45353639813861,18,0.0,,2016-03-08T17:10:13,0,0.0,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.866025403784439,,,,,,,,,,,10623441.0,0.0,12.0,0.0,1998.0,Acima de 17 anos,841150.0,True,True,0.0,209286.0,
498,516,Dominic Leach,Emma Carey-Richardson,DJQY68299091886555,30,0.0,,2017-10-05T17:24:34,0,0.0,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.806604306568658,,,2018-12-31T00:00:00,1692746.0,908963.0,1997761.0,313202.0,261519.0,601187.0,1076792.0,7545846.0,5840073.0,12.0,1723742.0,2001.0,Acima de 17 anos,100000.0,True,True,0.0,212765.0,
501,519,Benjamin Poole,Rachael Griffiths,DCHW02519706253871,31,0.0,,2017-12-20T08:50:13,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3018867924528301,0.6981132075471698,0.993554249656957,10000.0,,,,,,,,,,1455615.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,0.0,13170.0,2020-02-20T18:19:42
537,555,Brett Horton-Davey,Ms. Lynn Thomas,QPJX12071347335105,32,0.0,,2011-05-10T11:43:11,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,-0.975501173795724,15000.0,,,,,,,,,,289845.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,29144456.0,True,False,0.0,10249024.0,2020-02-20T20:53:57
541,559,Rosie Fletcher,Mrs. Jean Bennett,JFGL12315383751560,20,0.0,,2019-03-18T17:28:08,0,0.0,5000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,5000.0,False,True,0.0,11200.0,2020-02-20T20:54:47
550,568,Ms. Barbara Green,Timothy Barker,ICAB15046571690597,16,0.0,,2015-04-13T15:01:24,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,10000.0,,,,,,,,,,431236.0,0.0,12.0,0.0,1999.0,Acima de 17 anos,60000.0,False,True,0.0,1800.0,2020-02-21T14:52:18
554,572,Jacqueline Griffin,Sandra Jones,AXRF36119034710649,5,0.0,,2019-06-17T17:28:38,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.866025403784439,10000.0,,,,,,,,,,657086.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,20000.0,False,True,0.0,21120.0,2020-02-21T15:23:33
569,587,Amber Hopkins-Carr,Dr. Frederick Wright,UVJA03993311901207,76,0.6142713193,0.0,2016-11-23T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.912541576046406,10000.0,,,,,,,,,,1272458.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,20000.0,False,True,0.9596777974,3520.0,2020-02-21T18:52:28
570,588,Sylvia Bryant,Abbie McLean-Fowler,DFGK41630869614960,3,0.4353922101,0.0,2017-07-04T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3773584905660377,0.6226415094339622,0.0,20000.0,,,,,,,,,,1023022.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,10000.0,False,True,1.0,6400.0,2020-02-21T19:11:39
618,636,Abdul West-Goddard,Joseph Lee,HYNB58011790687263,5,0.1565259963,0.0,2018-10-29T00:00:00,0,0.0,253000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,,,2018-12-31T02:00:00,1420640.0,235135.0,1420640.0,413591.0,0.0,1038825.0,78330.0,1417558.0,493034.0,12.0,924524.0,2017.0,De 0 a 5 anos,100000.0,True,True,1.0,0.0,
666,686,Sian Higgins,Lindsey Daniels-Scott,DXOR49994053124587,3,0.4380159577,0.0,2019-02-19T00:00:00,6,10644.89,35000.0,AprovadoComite,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.0,10000.0,2020-02-28T18:59:31,,,,,,,,,885023.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,150000.0,True,True,1.0,33000.0,
674,694,Abdul West-Goddard,Joseph Lee,HYNB58011790687263,5,0.1565259963,0.0,2018-10-29T00:00:00,0,0.0,253000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,150000.0,2020-02-28T13:05:28,2018-12-31T02:00:00,1420640.0,235135.0,1420640.0,413591.0,0.0,1038825.0,78330.0,1417558.0,493034.0,12.0,924524.0,2017.0,De 0 a 5 anos,100000.0,True,True,1.0,0.0,
689,709,Helen Davies,Mohamed Bell,VPUD04429375809109,22,0.0,,2016-03-31T17:19:45,0,0.0,40000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.868181153813843,6000.0,,,,,,,,,,504763.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,2800.0,False,True,0.0,720.0,2020-02-27T21:11:49
701,721,Sian Carr,Ian Ward,EAUD36493745311924,21,0.2593501453,0.0,2016-07-05T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,-0.866025403784439,12000.0,,,,,,,,,,561886.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,50000.0,False,True,0.9069122724,8800.0,2020-02-27T21:49:41
722,744,Jasmine Wilkins,Mr. Toby Fuller,XZIO26251245900707,8,0.4934818722,0.0,2019-05-16T00:00:00,0,0.0,11000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.2641509433962264,0.7358490566037735,0.866025403784439,3500.0,,,,,,,,,,107790.0,0.0,11.0,0.0,2019.0,De 0 a 5 anos,5000.0,True,True,1.0,720.0,2020-02-28T19:40:54
725,747,Shaun Giles,Phillip Rees,LLHK77055509342084,44,0.298744452,0.0,2015-08-07T00:00:00,13,6073.6,49500.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3018867924528301,0.6981132075471698,-0.962219620715599,,,,,,,,,,,3503969.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,50000.0,True,True,0.644604823,720.0,
726,748,Miss Melanie Bruce,Emma Gardner,UCLW34389832257543,32,0.3253998906,0.0,2019-06-12T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.866025403784439,,,,,,,,,,,1527019.0,0.0,7.0,0.0,2009.0,De 11 a 16 anos,200000.0,True,True,1.0,720.0,
728,751,Dr. Mohammad Wheeler,Wayne Davies,PAXQ44905106385461,2,0.0,,2020-01-16T17:29:28,0,0.0,5000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.0,5000.0,,,,,,,,,,14373.0,0.0,4.0,0.0,2019.0,De 0 a 5 anos,4000.0,False,True,0.0,1120.0,2020-02-28T19:59:12
758,782,Miss Olivia Blackburn,Michael Young,DMHU97086924925118,20,0.3449512626,0.0,2015-06-23T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.0,10000.0,,,,,,,,,,298996.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,10000.0,False,True,1.0,6400.0,2020-03-02T20:37:20
776,800,Joanna Turner,Leonard Thomas-Patel,WIME20762824762722,93,0.0,,2019-06-28T17:28:42,0,0.0,5000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,,,,,,,,,,,0.0,0.0,1.0,0.0,2019.0,De 0 a 5 anos,40000.0,False,True,0.0,1850.0,
779,803,Sian Evans,Marie Chapman,AXJA46741304327572,20,0.2964319012,0.0,2017-03-20T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3584905660377358,0.6415094339622641,0.865836711660915,,,2017-01-01T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456326.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,100000.0,True,True,1.0,16500.0,
783,807,Shaun Giles,Phillip Rees,LLHK77055509342084,44,0.298744452,0.0,2015-08-07T00:00:00,13,6073.6,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3018867924528301,0.6981132075471698,-0.962219620715599,,,,,,,,,,,3503969.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,50000.0,True,True,0.644604823,720.0,
790,814,Joanna Turner,Leonard Thomas-Patel,WIME20762824762722,93,0.0,,2019-06-28T17:28:42,0,0.0,3000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,,,,,,,,,,,0.0,0.0,1.0,0.0,2019.0,De 0 a 5 anos,40000.0,False,True,0.0,1850.0,
800,825,Lauren Kirk-Fleming,Charlene Miller,KRJP50358458487256,13,0.0,,2018-11-21T17:48:51,0,0.0,15000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.866025403784439,6000.0,,,,,,,,,,197067.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,30000.0,False,True,0.0,720.0,2020-03-03T17:44:37
810,835,Jenna Newman,Mr. Jordan Doherty,ZGVB48105616306086,59,0.3230233289,0.0,2018-01-10T00:00:00,0,0.0,25000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.917617944906474,,,,,,,,,,,4655626.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,500000.0,False,True,1.0,3800.0,
817,842,Ms. Zoe Wyatt,Alice Shaw,QCOV45439833730642,17,0.0,,2019-01-18T17:27:50,0,0.0,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.2075471698113207,0.7924528301886792,0.866025403784439,,,,,,,,,,,713882.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,True,True,0.0,2200.0,
829,854,John Carpenter,Ms. Leanne Bond,EVDJ78262457339985,38,0.3179398827,0.0,2016-09-27T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.983647604395133,,,,,,,,,,,317302.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,5000.0,True,True,0.9550209703,1760.0,
840,865,Stuart Barnett,Mr. Toby Palmer,HJNQ11741240733508,70,0.6278065235,0.0,2016-11-30T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.946038861998299,5000.0,,,,,,,,,,2127790.0,0.0,11.0,0.0,2016.0,De 0 a 5 anos,100000.0,False,True,0.6975472717,13500.0,2020-03-04T20:56:31
848,873,Judith Gibbs,Caroline Smith,GBME38176369324265,41,0.2972029321,0.0,2014-06-30T00:00:00,29,2880.0,25000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.340913522795753,,,,,,,,,,,617301.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,10000.0,True,False,0.7953958421,0.0,
868,894,Jeffrey Rhodes,Lynn Dixon,RIXT05104623261005,33,0.4631603919,0.0,2017-08-09T00:00:00,52,724734.01,49990.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,0.866025403784439,,,,,,,,,,,717995.0,0.0,11.0,0.0,2017.0,De 0 a 5 anos,200000.0,True,True,1.0,11000.0,
889,915,Mr. Alexander Gregory,Lynda Lewis-Akhtar,JZJP07196050491367,17,0.490601749,0.0,2014-02-13T00:00:00,0,0.0,30000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.866025403784439,30000.0,2020-03-06T19:57:14,,,,,,,,,1288504.0,0.0,12.0,0.0,1983.0,Acima de 17 anos,50000.0,False,True,0.9479710347,113400.0,
906,932,Donna Rhodes,Mr. Joseph Burrows,AKVW12349274211282,15,0.0,,2018-05-08T17:26:11,0,0.0,15000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,0.0,10000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2015.0,De 0 a 5 anos,1000.0,False,True,0.0,3500.0,2020-03-09T13:13:46
954,982,John Mason,Natalie Law-Allen,OQOK79209296914616,18,0.0,,2017-11-28T17:03:44,0,0.0,50000.0,AprovadoComite,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,-0.63795180211553,40000.0,2020-03-06T19:55:52,,,,,,,,,10631840.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,95400.0,False,True,0.0,8500.0,
959,987,Sarah Kaur,Rachael Palmer,XYKZ59083891118628,0,0.210495283,0.0,2019-04-03T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.0,,,,,,,,,,,1156624.0,0.0,11.0,0.0,2015.0,De 0 a 5 anos,40000.0,True,True,1.0,7400.0,
962,990,Andrea Donnelly,Liam Harper,YUOY26007213593673,6,0.0,,2019-07-03T15:15:39,0,0.0,5000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2018.0,De 0 a 5 anos,50000.0,False,True,0.0,0.0,2020-03-10T14:22:21
963,991,Beverley Booth,Nathan Jones,QHJZ11180679491415,11,0.0,,2018-06-20T17:26:26,0,0.0,40000.0,AprovadoComite,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,10000.0,2020-03-10T17:41:36,,,,,,,,,532095.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,80000.0,False,True,0.0,9250.0,
968,996,Mr. Connor Jackson,Patricia Bennett,PGKA25695006349187,8,0.0,,2018-06-25T17:26:23,0,0.0,5000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3584905660377358,0.6415094339622641,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,2017.0,De 0 a 5 anos,1000.0,True,True,0.0,1100.0,
979,1007,Mr. Shaun Collier,Beverley Marshall-Archer,KMLG38110620543561,2,0.4195278983,0.0,2019-08-29T00:00:00,8,19814.4,40000.0,DocumentacaoReprovada,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,,,,,,,,,,,20000.0,19000.0,12.0,1000.0,2018.0,De 0 a 5 anos,300000.0,False,True,1.0,42900.0,
1000,1028,Michael Ali,Yvonne Garner,WNMF23294348311972,4,0.437155852,0.0,2019-11-01T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,15000.0,,,,,,,,,,251070.0,0.0,5.0,0.0,2018.0,De 0 a 5 anos,10000.0,False,True,1.0,3200.0,2020-03-10T17:42:53
1031,1060,Mr. Robert Elliott,Mr. Brett Kelly,HNNC71234011503718,17,0.5233159885,0.0,2019-08-20T00:00:00,0,0.0,50000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.2075471698113207,0.7924528301886792,0.866025403784439,,,,,,,,,,,0.0,0.0,1.0,0.0,2016.0,De 0 a 5 anos,300000.0,True,True,1.0,79238.0,
1081,1113,Rebecca Owens,Linda Thomas,FAKY86865982616790,36,0.0,,2019-11-29T09:27:28,0,0.0,25000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.0,10000.0,,,,,,,,,,8172228.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,100000.0,True,True,0.0,16500.0,2020-03-11T18:50:18
1093,1126,Mr. Robert Elliott,Mr. Brett Kelly,HNNC71234011503718,17,0.5233159885,0.0,2019-08-20T00:00:00,0,0.0,66000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3773584905660377,0.6226415094339622,0.866025403784439,49000.0,,2019-12-31T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5074536.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,300000.0,True,True,1.0,79238.0,2020-03-11T18:53:55
1126,1159,Tom Lewis,Shaun Lynch,WTRG56068083955447,0,0.0,,2013-09-18T17:16:12,0,0.0,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.0,,,,,,,,,,,286178.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,50000.0,True,True,0.0,13500.0,
1136,1169,Sarah Kaur,Rachael Palmer,XYKZ59083891118628,0,0.210495283,0.0,2019-04-03T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.0,10000.0,,,,,,,,,,1156624.0,0.0,11.0,0.0,2015.0,De 0 a 5 anos,40000.0,True,True,1.0,7400.0,2020-03-13T14:38:37
1139,1172,Daniel Baker,Luke Austin,VMJW12119759855572,110,0.0,,2017-07-31T10:19:26,0,0.0,20000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.981950972745978,,,,,,,,,,,3248095.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,150000.0,True,True,0.0,0.0,
1150,1183,Miss Jennifer Walsh,Ms. Kate Forster,AADW74046123201866,13,0.4075752116,0.0,2018-01-30T00:00:00,0,12780.0,45000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.866025403784439,45000.0,,,,,,,,,,3725867.0,0.0,10.0,0.0,2015.0,De 0 a 5 anos,60000.0,False,True,1.0,21500.0,2020-03-12T20:02:01
1168,1202,Carl Potter,Trevor Read,ANDI33507438179705,25,0.5908915176,0.0,2016-02-23T00:00:00,0,0.0,15000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.866025403784439,10000.0,2020-03-13T17:37:43,,,,,,,,,897759.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,10000.0,False,True,1.0,2700.0,
1182,1216,Mr. Robert Elliott,Mr. Brett Kelly,HNNC71234011503718,17,0.5233159885,0.0,2019-08-20T00:00:00,0,0.0,70000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3773584905660377,0.6226415094339622,0.866025403784439,70000.0,,2019-12-31T06:00:00,2296426.0,801242.0,2315834.0,292312.0,14468.0,1303268.0,753163.0,6428760.0,2305640.0,12.0,4123120.0,2016.0,De 0 a 5 anos,300000.0,True,True,1.0,79238.0,2020-03-16T19:55:58
1190,1225,Iain Chandler-Smith,Julian Rogers,PTLJ73992154140389,37,0.4251551243,0.0,2017-04-11T00:00:00,0,0.0,5000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.961906839697294,,,,,,,,,,,1599190.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,60000.0,False,True,1.0,16500.0,
1191,1226,Miss Melanie Bruce,Emma Gardner,UCLW34389832257543,32,0.3253998906,0.0,2019-06-12T00:00:00,0,0.0,24000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.866025403784439,,,,,,,,,,,2457816.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,200000.0,True,True,1.0,720.0,
1198,1233,Dr. Katherine Brown,Leonard Phillips-Wells,OQIW93819789803879,37,0.0,,2018-06-07T09:29:05,0,0.0,25000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,20000.0,,,,,,,,,,1044990.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,20000.0,False,True,0.0,5120.0,2020-03-16T13:31:36
1229,1265,Miss Melanie Bruce,Emma Gardner,UCLW34389832257543,32,0.3253998906,0.0,2019-06-12T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.866025403784439,,,,,,,,,,,2457816.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,200000.0,True,True,1.0,720.0,
1231,1267,Julian Forster,Naomi Bates-Thomas,RYBF59315848604227,16,0.2955400152,0.0,2018-09-27T00:00:00,0,8600.78,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.937847323984649,,,,,,,,,,,415100.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,False,True,0.9424198644,1385.0,
1239,1275,Iain Chandler-Smith,Julian Rogers,PTLJ73992154140389,37,0.4251551243,0.0,2017-04-11T00:00:00,0,0.0,5000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.961906839697294,,,,,,,,,,,1599190.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,60000.0,False,True,1.0,16500.0,
1335,1377,Mr. Mohammed Morrison,Joe Rowe-Jennings,QKSA08184464246759,35,0.5845285889,0.0,2013-03-01T00:00:00,0,164500.0,35000.0,AprovadoComite,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.0,35000.0,2020-03-18T18:58:02,,,,,,,,,13822098.0,0.0,6.0,0.0,2001.0,Acima de 17 anos,250000.0,True,True,1.0,3433081.0,
1356,1398,Ms. Megan Holmes,Dr. Sylvia Allen,HWJL33905126369048,93,0.2716451172,0.0,2018-12-31T00:00:00,0,0.0,30000.0,AprovadoComite,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.0,10000.0,2020-03-18T20:43:27,,,,,,,,,2131832.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,10000.0,False,True,1.0,720.0,
1376,1418,Jemma Sims,Sarah Hughes-Wright,WDBT13256898478269,27,0.4623759002,0.0,2015-01-19T00:00:00,37,10726.87,25000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.0,20000.0,2020-03-18T20:58:13,,,,,,,,,634274.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,70000.0,False,True,1.0,13200.0,
1381,1423,Cameron Thomas-Taylor,Ruth Thomas,QOEG46502057040935,34,0.3992890464,0.0,2019-04-09T00:00:00,0,0.0,10000.0,ReprovadoComite,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,,,,,,,,,,,381808.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,False,True,1.0,2700.0,
1408,1451,Nicola Reid,Mr. Ricky Patel,WFEL31759440012270,24,0.2583286759,3.38786209,2017-06-21T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3773584905660377,0.6226415094339622,0.866025403784439,5000.0,,,,,,,,,,253994.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,10000.0,True,False,1.0,0.0,2020-03-19T14:18:05
1414,1457,Gerald Edwards,Mr. Adrian Morley,MESX45174138521487,95,0.0,,2010-05-12T14:03:14,0,0.0,5000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.871980441132871,4000.0,,,,,,,,,,0.0,0.0,1.0,0.0,1997.0,Acima de 17 anos,100000.0,True,True,0.0,830938.0,2020-03-19T17:02:24
1429,1472,Dr. Denis Parsons,Mrs. Brenda Howell,ZQEO47674401851283,5,0.0,,2019-06-07T15:54:14,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.866025403784439,5000.0,,,,,,,,,,283812.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,10000.0,False,True,0.0,2560.0,2020-03-19T17:38:51
1451,1494,Yvonne Williams,Andrea Holmes,RQDV73011490100688,5,0.3882930074,0.0,2018-12-10T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.0,10000.0,,,,,,,,,,1664240.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,95000.0,True,True,1.0,27000.0,2020-03-19T19:13:34
1466,1510,Marilyn Baker,Mr. Sean Curtis,KUAH00924402138776,0,0.4677181087,0.0,2017-10-03T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.0,,,,,,,,,,,467722.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,200000.0,True,True,1.0,5414.0,
1473,1517,Miss Lisa Perkins,Dr. Mohammed Robinson,GJOP70530838566641,18,0.0,,2018-07-31T18:22:40,0,0.0,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4285714285714285,0.5714285714285714,0.866025403784439,,,,,,,,,,,300146.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,40000.0,True,False,0.0,0.0,
1495,1541,Miss Jennifer Walsh,Ms. Kate Forster,AADW74046123201866,13,0.4075752116,0.0,2018-01-30T00:00:00,0,12780.0,48500.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4642857142857142,0.5357142857142857,0.866025403784439,48500.0,,,,,,,,,,3725867.0,0.0,10.0,0.0,2015.0,De 0 a 5 anos,60000.0,False,True,1.0,21500.0,2020-03-20T16:13:02
1527,1573,Francesca McKenzie-Collins,Nathan Jones,GZCK88227659465876,27,0.0,,2018-08-14T17:49:56,0,0.0,49900.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3392857142857142,0.6607142857142857,0.866025403784439,,,,,,,,,,,496968.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,20000.0,False,True,0.0,2200.0,
1533,1579,Alice Hughes,Marilyn Mills,SLZJ38598867048915,15,0.4269314858,0.0,2018-07-16T00:00:00,38,1630.74,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3392857142857142,0.6607142857142857,0.886268006131125,,,,,,,,,,,675140.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,99000.0,False,True,1.0,1850.0,
1544,1591,Stacey Murphy-Howard,Gerald Jones-Wilson,ZTQC46715832019161,14,0.0,,2018-07-03T15:24:14,0,0.0,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3928571428571428,0.6071428571428571,0.866025403784438,,,2010-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407773.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,100000.0,True,True,0.0,720.0,
1690,1747,Darren Powell-Baker,Elliot Marshall,UAEY45612028071448,15,0.3638451116,0.0,2018-07-20T00:00:00,0,0.0,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,-3e-16,,,,,,,,,,,1255033.0,1255033.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,29101.0,
1733,1796,Darren Powell-Baker,Elliot Marshall,UAEY45612028071448,15,0.3638451116,0.0,2018-07-20T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,-3e-16,10000.0,,,,,,,,,,1255033.0,1255033.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,29101.0,2020-04-29T14:28:16
